names,scores,logfoldchanges,pvals,pvals_adj
TMSB10,47.187843,0.47552234,0.0,0.0
RBFOX2,45.475033,1.402457,0.0,0.0
HLA-C,41.653027,0.35341418,0.0,0.0
MT2A,41.305977,1.0686351,0.0,0.0
CD74,41.110706,0.8348315,0.0,0.0
CD99,40.768517,1.064137,0.0,0.0
HLA-A,40.09839,0.38102102,0.0,0.0
RPS19,38.260162,0.34445074,0.0,0.0
RPL17,37.80717,0.7444346,0.0,0.0
SLC25A6,37.11791,0.9786498,1.444843108582218e-301,2.35605749572807e-298
RPS27,36.7497,0.2814745,1.175556807535824e-295,1.769484277681616e-292
PRF1,35.06062,0.6596841,2.686278274282318e-269,3.754649519368314e-266
RNASEK,34.504013,0.9220429,6.983447135977856e-261,9.11013957045431e-258
MT-ATP8,32.480812,0.94724846,1.9901031202669992e-231,2.43389611608654e-228
IFITM1,32.284336,0.83824235,1.1604991241003741e-228,1.3358027564938894e-225
B2M,32.075115,0.14579695,9.804490720943513e-226,1.0658570801523482e-222
RPS18,32.05325,0.29526028,1.977981018735222e-225,2.037112240768991e-222
MIF,31.938066,0.7404351,7.912673766078783e-224,7.741760012731482e-221
RPS9,31.333164,0.30488145,1.6498742989066434e-215,1.5373685848097714e-212
TMSB4X,30.607977,0.2174932,9.585763008837067e-206,8.155400458996684e-203
CORO1A,30.520481,0.54363406,1.3940191060967981e-204,1.136590244504256e-201
MT-ND4L,30.511984,0.78991276,1.8072724998965802e-204,1.4145883311190512e-201
GZMH,30.216764,0.72138464,1.4266123728623456e-200,1.0736904196988608e-197
RPL37,29.572865,0.2501993,3.338087955313873e-192,2.419248337391921e-189
NME2,29.266434,0.8354253,2.774687316972973e-188,1.9391100506616835e-185
ATP5F1E,29.106998,0.362225,2.927613804038139e-186,1.9754326523247693e-183
PTPRCAP,28.853762,0.960894,4.5452513652737294e-183,2.9647159571892113e-180
RPS15,28.814249,0.22455353,1.4220888836210689e-182,8.97659202409583e-180
RPL22,28.650763,0.39235553,1.568346587330831e-180,9.590439381528031e-178
CST7,28.47887,0.3863061,2.1402850867272756e-178,1.2317970169729215e-175
APOO,28.201052,0.88550425,5.676522148153149e-175,3.0855051498628006e-172
RPS26,27.872162,0.52658343,5.804483449532144e-171,3.0697873551471624e-168
RPL35,27.490856,0.2970284,2.2581722836070273e-166,1.1330234678364695e-163
PPIA,27.34471,0.32854816,1.2482493709271093e-164,6.106435922575419e-162
CXCR4,27.099848,0.51858824,9.887237775928549e-162,4.718865092667557e-159
RPL31,26.869064,0.35573193,5.050850946421191e-159,2.3532155076088067e-156
HLA-DPA1,26.78181,0.5066095,5.263736345321275e-158,2.395367274540621e-155
FLNA,26.407091,0.51960075,1.1359334837313733e-153,5.0518060021944346e-151
RPL36,26.282022,0.26384765,3.078581037602602e-152,1.3096016031262547e-149
GZMB,26.260107,0.6943071,5.479710958280907e-152,2.28142519216257e-149
GAPDH,25.937954,0.34608677,2.4864885235958326e-148,1.0136584881192343e-145
RPL36A,25.898113,0.36298612,6.993748544136609e-148,2.7929320716666364e-145
IL32,25.551445,0.28917387,5.291385337076503e-144,2.07083656551826e-141
RPS3A,25.432634,0.18722889,1.0988712886805458e-142,4.216218309196259e-140
RPL26,25.39225,0.21830209,3.0713531998710212e-142,1.1557738349053105e-139
HLA-DRB1,25.242449,0.5316728,1.3708612217729062e-140,5.061323092009854e-138
CDC42,25.001108,0.58944297,5.946098392327835e-138,2.1546898766865015e-135
SKP1,24.765234,0.578645,2.1248625570090104e-135,7.55987463919133e-133
NKG7,24.60202,0.3746004,1.2018647237692762e-133,4.125980511353894e-131
P2RY8,24.588768,0.78004915,1.6658585115671127e-133,5.620261957645735e-131
HLA-DQA1,24.137405,0.93491745,1.0125292913114962e-128,3.30219552873056e-126
ITGB2,24.090778,0.41423258,3.1228632495221855e-128,1.0017735748631168e-125
RAC2,23.851328,0.385539,9.810113745458424e-126,3.0961984801795233e-123
RPLP1,23.431974,0.16831456,2.0185892771187546e-121,6.269802376930125e-119
LIME1,22.910694,0.6667006,3.63503822601514e-116,1.094314277025604e-113
LSP1,22.833313,0.3597788,2.141005547473698e-115,6.347757053479594e-113
RPL38,22.788225,0.30812597,5.999813408599591e-115,1.7523037131265195e-112
PSME1,22.64308,0.35009542,1.6322844843075603e-113,4.697138645430932e-111
HLA-DPB1,22.412258,0.41760758,2.9889407445744382e-111,8.355370355690372e-109
CAST,22.303963,0.68259406,3.381867753970459e-110,9.320618057703371e-108
RPL28,22.222998,0.15331332,2.0585819912883997e-109,5.59476838965714e-107
GSTP1,22.211988,0.43532732,2.6303181769554823e-109,7.050693984474641e-107
ATP6V0C,22.205055,0.75907725,3.069211419121011e-109,8.115990412075669e-107
GIMAP5,22.177721,0.7651368,5.636269360548555e-109,1.4705402512961884e-106
RPS6,22.043673,0.20766842,1.0985287834209632e-107,2.8284225307870274e-105
KRTCAP2,21.895483,0.5111147,2.868495932310528e-106,7.289704987461352e-104
RPS25,21.83534,0.18069816,1.0714124583737022e-105,2.653847972842608e-103
MT1E,21.692675,1.4657547,2.4058283719085395e-104,5.671957780904373e-102
RPL27,21.677988,0.24214636,3.310384230525906e-104,7.711618883682255e-102
GZMA,21.604145,0.30552056,1.6420006150162664e-103,3.7800785923103885e-101
UBC,21.491652,0.25261074,1.8636684097042293e-102,4.240495748964228e-100
CCL4,21.416155,0.44358656,9.447140306481756e-102,2.124846454221092e-99
RPL4,21.411469,0.28774497,1.0446956289803536e-101,2.296921805380625e-99
CFL1,21.409534,0.22552674,1.0889579769736843e-101,2.3676366326023394e-99
HLA-DRA,21.324236,0.6119936,6.76501559100433e-101,1.4234174740298142e-98
RPL23A,21.042437,0.24218892,2.6822994720201917e-98,5.5837485179245865e-96
MYL6,20.98449,0.24904367,9.089533919148048e-98,1.872252628735674e-95
PSME2,20.968763,0.40041843,1.2651078055281294e-97,2.5787114102681703e-95
MT-ND6,20.550985,0.6358336,7.541673096266622e-94,1.4964589343614597e-91
SH3BGRL3,20.550797,0.25188434,7.571005442650475e-94,1.4964589343614597e-91
HCST,20.220932,0.27164376,6.406244237612924e-91,1.2289939925648011e-88
NDUFA13,20.174738,0.40606973,1.6322460523746345e-90,3.100950558530762e-88
MYH9,20.079945,0.35034502,1.105197832083911e-89,2.0769920551264735e-87
RPS21,20.0011,0.16556269,5.386987439771997e-89,9.944582096364004e-87
UBE2V1,19.909155,0.716169,3.3898814256322813e-88,6.199364461380606e-86
SERF2,19.891893,0.1920261,4.7834431329427516e-88,8.66689029865035e-86
PSMB9,19.747093,0.3045798,8.497135049235176e-87,1.5115630785766722e-84
LAPTM5,19.720095,0.35773155,1.449585957990128e-86,2.532633752317038e-84
IL2RG,19.649471,0.3153921,5.8418532356242704e-86,1.002748983462243e-83
COX7C,19.494087,0.275134,1.232328660086374e-84,2.078810967290532e-82
CALR,19.411331,0.38817114,6.190195197608178e-84,1.0352969198871525e-81
HLA-E,19.392347,0.19224927,8.955367916571189e-84,1.485073215181907e-81
IRF1,19.35515,0.36622146,1.8445682649707007e-83,3.0331522528526614e-81
EIF4A1,19.29891,0.37538588,5.485315652900955e-83,8.94472139133049e-81
TOMM7,19.277815,0.2199989,8.248742049376775e-83,1.3339783836545846e-80
EEF2,19.26305,0.3198131,1.0971990402345526e-82,1.7455277088869695e-80
TMA7,19.245392,0.24818881,1.5429482819162174e-82,2.4348719339142372e-80
COX6A1,19.168064,0.3770781,6.84063782967337e-82,1.0623619131035597e-79
PSMA2,19.08521,0.7367556,3.3511655600720923e-81,5.163433675550449e-79
RPL3,18.943228,0.15569887,5.022123742237463e-80,7.677571670945521e-78
RPL37A,18.882069,0.21467324,1.6018717485150786e-79,2.411186644226389e-77
RPL39,18.872753,0.12405293,1.910808665989164e-79,2.8542522119141956e-77
ERAP2,18.841728,0.7678506,3.435581124308025e-79,5.092988745489351e-77
RPSA,18.791904,0.18652299,8.796504311739036e-79,1.2942104990384168e-76
ANXA6,18.722725,0.4233495,3.231914576470079e-78,4.6846003283234454e-76
COX6C,18.6726,0.31100774,8.272682301987082e-78,1.1902929947447296e-75
PPDPF,18.597239,0.36517274,3.3828502798986764e-77,4.802011967525101e-75
DDIT4,18.597181,0.48869833,3.38653746687686e-77,4.802011967525101e-75
TUBA4A,18.528955,0.5094946,1.206067405852985e-76,1.697865251635339e-74
COX8A,18.506899,0.36382142,1.816642492507596e-76,2.539147163813474e-74
ZFP36,18.386896,0.3834192,1.6728743997749669e-75,2.2982722346210495e-73
ALDOA,18.237112,0.66021246,2.6194034331767437e-74,3.510718245233049e-72
RPS3,18.217293,0.102382325,3.763213799557426e-74,5.009426369370048e-72
UBL5,17.858253,0.32027364,2.493171198375283e-71,3.2742532892488283e-69
CTSW,17.76297,0.28832465,1.3680192212445576e-70,1.7846266747542337e-68
S1PR5,17.658709,0.617782,8.721234786477411e-70,1.108163131829805e-67
CD3E,17.358547,0.24816549,1.6997052291441904e-67,2.105052653410982e-65
SELPLG,17.349977,0.4508516,1.9731837459388946e-67,2.4283811031781315e-65
EEF1G,17.296133,0.23052533,5.0304364130235626e-67,6.152223733127817e-65
OAZ1,17.290823,0.21779735,5.5159816680254374e-67,6.704144675771538e-65
ALOX5AP,17.27892,0.41005996,6.780730898044349e-67,8.190453223020483e-65
NDUFA1,17.199211,0.35768172,2.691734677271622e-66,3.231402709500067e-64
RPL32,17.138119,0.12286597,7.710566705986749e-66,9.200022518460287e-64
AOAH,17.064941,0.42206347,2.7065825573346357e-65,3.1905064748147077e-63
HCLS1,16.99089,0.3265432,9.59223223092489e-65,1.1239568879924444e-62
GBP5,16.935911,0.40431914,2.4454339835420102e-64,2.8483483446398847e-62
CRIP1,16.662855,0.29382724,2.440887551695121e-62,2.793174714126908e-60
GSTK1,16.648228,0.3231402,3.1169716433377154e-62,3.525601220626151e-60
MYL12B,16.626392,0.21063155,4.4882317618051645e-62,5.01861252085734e-60
GUK1,16.511019,0.28131783,3.056825578662275e-61,3.398634257003602e-59
PRDM1,16.499275,0.44234753,3.71324861492762e-61,4.105132706039756e-59
HLA-F,16.484692,0.27207866,4.727027311545129e-61,5.167512314654474e-59
GNG5,16.434282,0.42603213,1.0870368883119617e-60,1.1817298794715814e-58
LCP1,16.403442,0.2622652,1.807044943350105e-60,1.9428711786524645e-58
PSMB10,16.360312,0.35196838,3.672407748626797e-60,3.905525805713541e-58
PFN1,16.284637,0.15668371,1.2687925352026665e-59,1.342039585343015e-57
MAP3K8,16.212255,0.5065116,4.131216506484599e-59,4.3229756469995e-57
OST4,16.155567,0.22984155,1.0376083493790236e-58,1.0799957542898263e-56
ATP5F1B,16.112484,0.36027014,2.0847800259705567e-58,2.1306804784280777e-56
SON,16.11231,0.2764469,2.0906104449008124e-58,2.1306804784280777e-56
ANXA2,16.053158,0.36241066,5.4327801391262806e-58,5.479826894970261e-56
HLA-DQB1,15.909352,0.6753407,5.457526849361465e-57,5.448616601444141e-55
S100A11,15.854002,0.30886984,1.3190639192752147e-56,1.2970574257476081e-54
TAP1,15.800925,0.43114775,3.0658424001270785e-56,2.9996202042843336e-54
C17orf49,15.782713,0.78437454,4.092174304543148e-56,3.964141920361402e-54
CYBA,15.711568,0.1445111,1.260232906589619e-55,1.2088351723600816e-53
GZMM,15.710574,0.25971088,1.2801532959543867e-55,1.2219531558651435e-53
RPL15,15.682195,0.12884815,2.002141805685354e-55,1.89265269824401e-53
ELOB,15.610756,0.27336857,6.150402533290115e-55,5.758424725905309e-53
HMGB2,15.480838,0.39974704,4.673483338353882e-54,4.2934611251130875e-52
PYURF,15.307246,0.69475645,6.839909846749944e-53,6.08378890369104e-51
STAT1,15.259189,0.3576456,1.4301625999158154e-52,1.2606045835654358e-50
S100A9,15.19901,0.5566078,3.5900678622222874e-52,3.12224213013181e-50
AHNAK,15.188698,0.2874918,4.201869264433931e-52,3.638149458692175e-50
RPL21,15.119887,0.14721811,1.1974703083542002e-51,1.0277236400822363e-49
RPS17,15.060548,0.3191009,2.943370886150609e-51,2.5151039956417082e-49
PABPN1,14.993546,0.5489091,8.09155082679695e-51,6.824804593912187e-49
UQCR10,14.923396,0.30988762,2.3214974158145536e-50,1.9248754844347112e-48
MSN,14.808308,0.23983614,1.2945879993384131e-49,1.0599371536005885e-47
MT1X,14.789567,0.6858126,1.7104996559220137e-49,1.394627386128415e-47
ARHGDIB,14.770364,0.16058668,2.2748154156597308e-49,1.8470368486983243e-47
DDX5,14.745631,0.17485118,3.282345117670663e-49,2.6540879860570054e-47
PPP1CA,14.666849,0.2624648,1.0511474114879393e-48,8.429857601637703e-47
METRNL,14.598644,0.63099694,2.864877984107684e-48,2.2788590403666328e-46
COX6B1,14.560187,0.26932088,5.0319583498954464e-48,3.98645186197385e-46
HERPUD1,14.524057,0.36662933,8.530823828788393e-48,6.731095188779486e-46
ARL6IP5,14.501973,0.24821006,1.177174431957018e-47,9.213979713813972e-46
SUB1,14.486914,0.20050122,1.4658230350675666e-47,1.1427579741116391e-45
LGALS1,14.329743,0.36071002,1.4264622860733917e-46,1.0903521099173488e-44
CD53,14.313108,0.23303798,1.8122813219500623e-46,1.3798724088684365e-44
S100A8,14.303229,0.63847035,2.0888595563653414e-46,1.5842947208898062e-44
LY6E,14.29262,0.2858979,2.432842848592811e-46,1.8309949562024663e-44
RNF125,14.189124,0.41660038,1.0698729247377946e-45,8.021177544547573e-44
RPL10A,14.176818,0.14270565,1.2749778413529899e-45,9.522429923509659e-44
GPI,14.14158,0.49561977,2.1050481791823848e-45,1.5662198771954718e-43
ATP5MF,14.1384735,0.3577849,2.200049175171508e-45,1.6307031158998512e-43
PSMB8,14.091258,0.29561144,4.298356827535082e-45,3.1739715623096785e-43
FKBP11,13.935358,0.42635325,3.862570441279202e-44,2.8097687135669673e-42
FCRL6,13.921637,0.42814523,4.680606056325807e-44,3.379708461630383e-42
DUSP2,13.755301,0.30989608,4.733033690235842e-43,3.3678546636558164e-41
FGFBP2,13.733938,0.35953754,6.358169746128397e-43,4.4915763751711363e-41
NDUFA3,13.70017,0.431782,1.01287399453353e-42,7.129467023392848e-41
UQCR11,13.65558,0.23289794,1.8699463743786653e-42,1.3068253804943472e-40
TPM3,13.577894,0.20893095,5.416111893962502e-42,3.744963870708771e-40
SOCS1,13.518039,0.80993176,1.223956294873619e-41,8.403640974767361e-40
RPS23,13.383078,0.10318635,7.593721536444965e-41,5.0888336652450366e-39
SPN,13.360488,0.34874383,1.0288719099051318e-40,6.87131929454731e-39
COX4I1,13.280353,0.17862768,3.0097250556701592e-40,2.003207479229717e-38
RHOA,13.269932,0.21917371,3.458957280572955e-40,2.2944025785170032e-38
HLA-DRB5,13.250518,0.5848152,4.481014093129931e-40,2.962313641025895e-38
IFI27L2,13.23969,0.4966866,5.176215031276196e-40,3.4103762872731516e-38
BLOC1S1,13.095129,0.32917708,3.510783886516754e-39,2.2598361543210476e-37
RPS15A,13.043141,0.08795381,6.953220252854644e-39,4.461003734683924e-37
PSAP,12.978315,0.3377209,1.6241425580416263e-38,1.021904230731786e-36
RPL35A,12.91481,0.10980379,3.713586356264718e-38,2.3069034228377145e-36
DBI,12.90845,0.24226844,4.0333611010347543e-38,2.4976205704129136e-36
WAS,12.817667,0.33650813,1.3057081101714677e-37,7.984405093698525e-36
NDUFA4,12.767879,0.21282753,2.4781663299208875e-37,1.510677842488845e-35
ACTB,12.720434,0.16189699,4.553230627845265e-37,2.758440152497713e-35
RPLP2,12.631895,0.10392939,1.4084457453285882e-36,8.454130780549023e-35
ZBTB38,12.5801325,0.32673043,2.7157318850367705e-36,1.6152413837811406e-34
TXN,12.547789,0.28451306,4.087649459496416e-36,2.4165294448164914e-34
VAMP5,12.546428,0.37676752,4.158514276965216e-36,2.451018294326968e-34
ENO1,12.498424,0.22829136,7.614647622900558e-36,4.447863423430392e-34
S1PR1,12.416109,0.4210459,2.1370366043789854e-35,1.2263205945597649e-33
GIMAP7,12.401535,0.24416135,2.5636533188647813e-35,1.4583013995216872e-33
TAP2,12.396351,0.4581253,2.7349722994470126e-35,1.5467612125889926e-33
VAMP8,12.3320465,0.26727524,6.088076875200988e-35,3.423318629136004e-33
UBE2L6,12.330784,0.35449642,6.18418532475323e-35,3.467396516755622e-33
TRAPPC1,12.24935,0.2467239,1.6934879708967683e-34,9.441074818948137e-33
GMFG,12.214276,0.18059547,2.6081202967538943e-34,1.4416863832452037e-32
SH2D2A,12.17942,0.4087706,4.001168476863623e-34,2.2054891480357008e-32
NDUFB2,12.170653,0.25547975,4.455034067266343e-34,2.441907748690975e-32
RGS1,12.0855875,0.8590257,1.2586709249214896e-33,6.692845831212964e-32
TRAPPC5,12.08085,0.6087301,1.3333411820290888e-33,7.070682994565098e-32
TAPBP,12.010678,0.26568702,3.1227425893867975e-33,1.6382259246413096e-31
CARD16,11.934479,0.34922087,7.824752522843656e-33,4.072200993803315e-31
JAK3,11.8743725,0.4689832,1.6083603087863235e-32,8.260471003236426e-31
ISG20,11.835865,0.21655573,2.547045490530028e-32,1.3047273863531829e-30
RAB1B,11.82616,0.4646586,2.859241859967608e-32,1.4608262327897168e-30
ARPC3,11.775495,0.15650316,5.221006857291057e-32,2.6467529063075494e-30
TMBIM6,11.758389,0.20140909,6.394200745408362e-32,3.224786602735846e-30
SRGN,11.645776,0.1612988,2.4111650084801244e-31,1.1975044894908395e-29
ARL6IP1,11.607043,0.28134334,3.7951136911389555e-31,1.8800704989419513e-29
GBP4,11.592721,0.4866878,4.486518638423946e-31,2.2169746645626206e-29
ATP5MC2,11.578202,0.16922784,5.314896276042311e-31,2.6065636674084197e-29
TSC22D3,11.551492,0.20184532,7.2550114989975286e-31,3.5403008731267744e-29
POLR2L,11.551004,0.29029652,7.296232701020693e-31,3.5515592411336546e-29
TAGLN2,11.48219,0.2107217,1.6212152147711265e-30,7.794579686152678e-29
CD3D,11.463358,0.18097903,2.0154639585250594e-30,9.666323220690776e-29
CTBP1,11.451226,0.43456197,2.318414329264366e-30,1.1092110414436458e-28
SARNP,11.4210005,0.6149487,3.2843271879476914e-30,1.567505229603913e-28
ANKHD1,11.401179,0.44760466,4.124911708060304e-30,1.9638995694239423e-28
CAP1,11.381564,0.20385799,5.166449452584351e-30,2.453812691460451e-28
HNRNPA2B1,11.356928,0.15202601,6.851184552203689e-30,3.238260369988449e-28
RPS28,11.348998,0.060028277,7.501731274310505e-30,3.520236872319136e-28
RPL13A,11.348646,0.17304157,7.532002965869309e-30,3.525986460194513e-28
NDUFV2,11.330072,0.3671319,9.312785969861017e-30,4.338871329958105e-28
MYO1G,11.3237705,0.30738172,1.0007265740964239e-29,4.651358100218248e-28
UQCRH,11.314377,0.20432839,1.1139096078804517e-29,5.165161897394473e-28
PIK3R1,11.304675,0.22386579,1.2441342610471047e-29,5.755370974035401e-28
COX5B,11.269467,0.19734319,1.8568969758606677e-29,8.54959059379801e-28
ARPC1B,11.251648,0.18522894,2.2730393675259494e-29,1.0425757978263475e-27
NDUFB11,11.234925,0.22935612,2.7472713762756234e-29,1.2472994499062968e-27
CD320,11.169929,0.533514,5.722703985993156e-29,2.56251422420856e-27
MRPS24,11.163187,0.68472224,6.173794194912784e-29,2.758191890549163e-27
PGAM1,11.155729,0.27463582,6.713997478737202e-29,2.992699377310469e-27
ATP5MC3,11.072876,0.20756479,1.698599296803441e-28,7.452509201760031e-27
UBB,11.032779,0.15157263,2.65532662201272e-28,1.1546540297676645e-26
POLD4,10.963928,0.43513212,5.697140168114302e-28,2.45014590790463e-26
TUBA1B,10.945622,0.2705087,6.9737349618640235e-28,2.9860403880471603e-26
RPS12,10.9086895,0.0782731,1.0475548782518522e-27,4.465915873122493e-26
RHOG,10.883415,0.29339266,1.382832211889704e-27,5.869687792246796e-26
SPON2,10.877309,0.3508286,1.4786465041598356e-27,6.262804067835425e-26
APMAP,10.869438,0.2621806,1.6119040655925388e-27,6.812470573545313e-26
PDE4B,10.731385,0.3535469,7.250142104242531e-27,2.986753277806692e-25
ITGB1,10.713507,0.27481282,8.796513505679006e-27,3.6085990834198486e-25
ATP5IF1,10.656151,0.2088801,1.632141882801298e-26,6.639865356061497e-25
PLEK,10.610512,0.23265083,2.662874113357302e-26,1.074373621653107e-24
CD5,10.590907,0.4182414,3.2839485466426715e-26,1.3114347991980366e-24
PKM,10.523356,0.28169963,6.742792307534776e-26,2.6547879250269718e-24
C18orf32,10.519416,0.52644205,7.030823509439514e-26,2.7626336231468355e-24
YWHAB,10.513605,0.15861101,7.47788525657358e-26,2.9265451740126363e-24
ARHGDIA,10.496992,0.23338912,8.917649483669732e-26,3.478163584412783e-24
COX7B,10.462266,0.24314614,1.287389191689986e-25,4.988441921384088e-24
UBA52,10.373384,0.09567242,3.2770778424043165e-25,1.2475848097308884e-23
RAB5IF,10.309986,0.3325419,6.351064353583326e-25,2.3853671261212765e-23
PSMB6,10.279284,0.2747473,8.737506577339614e-25,3.256676737245363e-23
FCGR3A,10.232453,0.4379899,1.4187928411994297e-24,5.2481924984102916e-23
HLA-DMA,10.19137,0.5043377,2.1668964452752463e-24,7.970268729538725e-23
ZYX,10.183826,0.35055405,2.341685559407347e-24,8.597017453373915e-23
ICAM3,10.139043,0.21485983,3.707148133708333e-24,1.3508654502868653e-22
IRF9,10.134723,0.288152,3.874722278092382e-24,1.4093041921507758e-22
RACK1,10.130004,0.115252525,4.0663227401995795e-24,1.4762486712472238e-22
SRSF2,10.123888,0.23828554,4.32871893761774e-24,1.565700040135008e-22
COX7A2,10.082388,0.16711669,6.60996154257181e-24,2.3559877498186737e-22
CALM3,10.066901,0.24749115,7.737756802850911e-24,2.742978715909178e-22
AKNA,10.045564,0.19732387,9.609675080626761e-24,3.400400035763191e-22
WDR1,10.042443,0.27017897,9.918648539165513e-24,3.5033955706568734e-22
ITM2A,10.037564,0.2715341,1.0421543682761512e-23,3.6611986855346006e-22
PET100,10.032752,0.31762257,1.0942303272028544e-23,3.830393388677183e-22
ZAP70,10.031059,0.25116438,1.1131627181269352e-23,3.889708583626405e-22
RBM27,10.018271,0.54850954,1.266991958427954e-23,4.403640966699503e-22
BSG,9.986253,0.26098683,1.7507550239910503e-23,6.074250764088098e-22
IDH2,9.952299,0.27702498,2.464223317910835e-23,8.53449944865119e-22
RPLP0,9.930862,0.15274759,3.055994514113169e-23,1.0528116312001142e-21
DAZAP2,9.928045,0.18347678,3.143564731295914e-23,1.0810768833391644e-21
PSMB3,9.847789,0.21203713,7.006822433089355e-23,2.380373287685634e-21
RAN,9.809893,0.18224543,1.0207701650927474e-22,3.432032747514584e-21
ACTN4,9.794396,0.23754889,1.1900557941436288e-22,3.987502017089474e-21
CASP1,9.778673,0.2792089,1.39021520636235e-22,4.642274941655028e-21
CSNK2B,9.748319,0.23217367,1.8754841352738434e-22,6.220249755769249e-21
PAXX,9.742455,0.21181522,1.9869541383079307e-22,6.57880178991702e-21
GIMAP4,9.727074,0.19647105,2.311460719012825e-22,7.640314755007258e-21
SHISA5,9.722011,0.2882112,2.429359950776983e-22,8.01647816472243e-21
APBA2,9.711357,0.57330704,2.697212464976605e-22,8.885362544555926e-21
SELENOW,9.69008,0.22887862,3.3227071335476415e-22,1.090918342101682e-20
RPL29,9.670947,0.12681949,4.006530833607574e-22,1.311033367090853e-20
LAMTOR4,9.647083,0.22555763,5.057370385131727e-22,1.6411712055764118e-20
MT-ND5,9.639179,0.15181404,5.462316870667931e-22,1.7667209343013236e-20
RPL27A,9.562115,0.15834795,1.1537493674480182e-21,3.7010766593807906e-20
F2R,9.549119,0.4602145,1.3080373258694662e-21,4.1754770624165936e-20
ATP5F1A,9.531555,0.25042906,1.549440504683866e-21,4.914011636248605e-20
ERCC5,9.515006,0.50017303,1.817016636985744e-21,5.734738960086619e-20
NDUFC2,9.51024,0.22413677,1.9022413147471447e-21,5.984414477005165e-20
CYTOR,9.483883,0.29135138,2.4499215799335562e-21,7.64594345711959e-20
CDK2AP2,9.458063,0.2837219,3.1369898377005383e-21,9.774620564350975e-20
COX16,9.421133,0.4896863,4.4624625375687414e-21,1.3882586158210674e-19
ARHGAP9,9.41518,0.38583365,4.722725491285441e-21,1.4622514622385047e-19
TECR,9.413274,0.30323958,4.809174409758276e-21,1.4866654794652438e-19
RPL30,9.383134,0.06567147,6.404043083920973e-21,1.970350865820214e-19
MRPS6,9.352365,0.4791594,8.570980498206475e-21,2.62879226314897e-19
ADGRE5,9.347469,0.21565208,8.97699226909619e-21,2.745987673248506e-19
EDF1,9.34742,0.15649974,8.981153469332806e-21,2.745987673248506e-19
CTSD,9.317231,0.28123975,1.1941535453408549e-20,3.6340896695536314e-19
MDH2,9.3095455,0.23915224,1.283800540063532e-20,3.8947920880563095e-19
MAF,9.257716,0.41446784,2.0885089295313864e-20,6.229869319065574e-19
SYTL1,9.250687,0.2950596,2.2305456641206352e-20,6.633330935488236e-19
DRAP1,9.214958,0.20124932,3.1139911049768365e-20,9.190735737886387e-19
ISG15,9.201093,0.26578426,3.5432911262759056e-20,1.0442036258880559e-18
BUB3,9.175107,0.23846216,4.5112580546994094e-20,1.3254699341495203e-18
FTL,9.10467,0.089797325,8.652919322978518e-20,2.5047385401189892e-18
SNRPD2,9.094578,0.14975528,9.495461319221371e-20,2.740518983695041e-18
ABI3,9.089143,0.31900737,9.982252479327645e-20,2.8767704936006384e-18
GPSM3,9.040573,0.16148424,1.5585296860555034e-19,4.471746172541655e-18
MAT2B,9.036488,0.3109996,1.617867474116419e-19,4.635202157175708e-18
CDC37,9.003532,0.21107714,2.185694290300522e-19,6.1985023003769015e-18
FOXP1,8.99007,0.21865416,2.4707168770627535e-19,6.99666973232474e-18
FKBP5,8.975844,0.2488301,2.811867744678375e-19,7.939773164194292e-18
ANK2,8.939468,2.3505795,3.9104619640962253e-19,1.0947055752994985e-17
BCAP31,8.936998,0.20307423,3.998827083632241e-19,1.1162489068832482e-17
LY75,8.896729,0.55383193,5.751656940978988e-19,1.5919154599869426e-17
ATP5PB,8.886538,0.21360461,6.304301390834736e-19,1.7399516165846843e-17
MRPL10,8.877714,0.30588606,6.824851439032939e-19,1.8809675064647402e-17
NDUFB7,8.83843,0.20472948,9.707258880182031e-19,2.6603871395994675e-17
UQCRB,8.765319,0.12567896,1.8624883620939105e-18,5.040826040035082e-17
CAPZB,8.753847,0.14081582,2.0620029559995508e-18,5.573104121961217e-17
NDUFA2,8.743695,0.27763322,2.2560702525300227e-18,6.072459793879984e-17
BRK1,8.72659,0.16906722,2.6246722904699415e-18,7.054888376362062e-17
ITGB7,8.712232,0.25459105,2.9794883061685198e-18,7.997616896447955e-17
ATP6V0E1,8.70744,0.14662072,3.1081233897608213e-18,8.32007640093567e-17
HSPE1,8.672593,0.2296718,4.2238741630199695e-18,1.124527477849997e-16
TPI1,8.617923,0.19124064,6.817950816268936e-18,1.79319437597783e-16
COMMD6,8.610632,0.12801823,7.265910616068856e-18,1.9084475024863808e-16
CX3CR1,8.535624,0.301361,1.3940100641135054e-17,3.6370651912764096e-16
CNBP,8.519532,0.13475208,1.6019926568799877e-17,4.1685894029026066e-16
NDUFB9,8.503073,0.1957621,1.8463667664253112e-17,4.798101578407768e-16
EEF1D,8.496344,0.10402111,1.9565553158150375e-17,5.064269103157229e-16
PRR13,8.493864,0.17106827,1.9987747570423716e-17,5.166713929432646e-16
ATP5PD,8.4764805,0.23844512,2.3210834391109063e-17,5.99194732671797e-16
TNFRSF14,8.446128,0.24105144,3.011248965069615e-17,7.712581118911286e-16
PRRC2A,8.419365,0.44038978,3.7853184040637824e-17,9.632134009196372e-16
PPP4C,8.391267,0.24548574,4.809317918507972e-17,1.2206061352706097e-15
RPL34,8.336798,0.07311137,7.632968959824764e-17,1.9198192365790615e-15
CIB1,8.33243,0.16652985,7.919974620979707e-17,1.989448823919524e-15
