group,names,scores,logfoldchanges,pvals,pvals_adj
MKPP,MRFAP1L1,6.462358,0.057481024,1.0308401163998464e-10,2.0699311849884241e-10
MKPP,C2orf69,6.4621468,0.1041028,1.0322804346604281e-10,2.0726106654458503e-10
MKPP,PRKAB1,6.4619427,0.21615633,1.0336712456726744e-10,2.0751902057374467e-10
MKPP,HM13-AS1,6.4591665,2.0022578,1.0528111863113069e-10,2.113181792362258e-10
MKPP,ZNF77,6.456894,0.43904772,1.068736657041346e-10,2.144927067177955e-10
MKPP,ZNF580,6.455825,0.13295378,1.0763087523275266e-10,2.1599025397954098e-10
MKPP,TLN2,6.453689,0.9975151,1.0915950760132897e-10,2.1903540245516872e-10
MKPP,CBR3,6.4523363,0.69210976,1.1013896545811608e-10,2.2097808634106587e-10
MKPP,ANLN,6.4508934,1.675007,1.1119275792437677e-10,2.230694983662297e-10
MKPP,TMEM9,6.4494395,0.26667547,1.1226468127070409e-10,2.2519685116403256e-10
MKPP,PGLYRP1,6.4484363,2.9568787,1.130102314199915e-10,2.266691480551859e-10
MKPP,GGCT,6.4445186,0.15030816,1.1596809852830152e-10,2.3257802111323195e-10
MKPP,LINC00265,6.443523,0.3104996,1.1673180411412482e-10,2.3408566744263115e-10
MKPP,FTH1,6.4394093,0.44969252,1.1993943903480623e-10,2.4046874416322625e-10
MKPP,RABL2B,6.4390397,0.10340755,1.2023156266722698e-10,2.4102973243236324e-10
MKPP,PA2G4,6.438498,0.076507345,1.2066151953120787e-10,2.418668934835767e-10
MKPP,RGS6,6.43744,1.4081408,1.215052165930475e-10,2.4353314332610406e-10
MKPP,PCYOX1L,6.437359,0.41997018,1.2157021811555598e-10,2.436384707174518e-10
MKPP,ILF3,6.4367642,0.025604589,1.2204740668623534e-10,2.4456975463760913e-10
MKPP,TIA1,6.4353285,0.05127803,1.2320659146076983e-10,2.4686735426012127e-10
MKPP,PITRM1,6.43455,0.16503523,1.2383972397346296e-10,2.481105476310764e-10
MKPP,MTFR2,6.4307055,1.0033572,1.270131850982386e-10,2.5439037932470146e-10
MKPP,PIK3R6,6.4292026,0.61805445,1.282751443040925e-10,2.568916204833161e-10
MKPP,MPP2,6.428865,1.3931286,1.2856028077288947e-10,2.574363051743656e-10
MKPP,RASGRP3,6.428579,0.5511429,1.288022595193191e-10,2.5789446580108835e-10
MKPP,INO80C,6.426924,0.20575447,1.3021148430879894e-10,2.606894132345588e-10
MKPP,CENPN,6.4261227,0.30778128,1.3089979025421491e-10,2.6201381911768383e-10
MKPP,PHLDA3,6.424886,1.6494212,1.3196829842460592e-10,2.6412556648999577e-10
MKPP,FRY-AS1,6.424667,1.8859451,1.321587353558616e-10,2.644796618371343e-10
MKPP,OAF,6.424312,1.437749,1.324672470584412e-10,2.6506995505057543e-10
MKPP,MIGA2,6.421593,0.16558087,1.3485535351167972e-10,2.6982101815097634e-10
MKPP,ERF,6.4200177,0.1797136,1.362586221150133e-10,2.7260082993012784e-10
MKPP,ZNF211,6.4195647,0.27308953,1.3666449500092113e-10,2.7338487407258484e-10
MKPP,TMEM132C,6.419154,1.2316964,1.3703366902373885e-10,2.7409535269922536e-10
MKPP,RANGRF,6.4174614,0.08628796,1.3856566739804888e-10,2.7713133479609776e-10
MKPP,ARFGAP2,6.4138045,0.047660716,1.4193196720574598e-10,2.838059201187449e-10
MKPP,ZNF630,6.4129667,0.5380848,1.4271461643023312e-10,2.8534174050340265e-10
MKPP,RTN4R,6.411789,0.816563,1.4382199588850656e-10,2.8752644212773767e-10
MKPP,TTC23L,6.4102755,1.7880229,1.4525689216557947e-10,2.9033573706803464e-10
MKPP,NNMT,6.408342,1.4671831,1.4711067441859853e-10,2.9401099755113227e-10
MKPP,RNF166,6.4068875,0.007666313,1.4852051135452404e-10,2.967983421349394e-10
MKPP,ARHGAP11B,6.406706,0.21831612,1.486973666090925e-10,2.971214203825919e-10
MKPP,AP4M1,6.404356,0.33353397,1.510055342127368e-10,3.0170270507196586e-10
MKPP,PAFAH1B3,6.3996534,0.17789555,1.557297851341387e-10,3.111097943343365e-10
MKPP,SCN1B,6.396513,0.9270467,1.5896546366759381e-10,3.1754146519471985e-10
MKPP,RALB,6.389324,0.15749583,1.6662058434660568e-10,3.3279897871740123e-10
MKPP,KAZN,6.3838916,0.4840738,1.7264315282289757e-10,3.447577522643596e-10
MKPP,TRAM2-AS1,6.383194,1.0996766,1.7343220897856448e-10,3.4629810870332143e-10
MKPP,RBM42,6.383019,0.07731092,1.7363041257911716e-10,3.4665849539313996e-10
MKPP,AEN,6.382636,0.2090739,1.7406505760985383e-10,3.474908230268945e-10
MKPP,TMEM97,6.3826146,0.40257487,1.7408936856838838e-10,3.4750390330982595e-10
MKPP,NGRN,6.3819933,0.0993489,1.747978333027735e-10,3.4888249715102734e-10
MKPP,EHD4,6.3767467,0.10248453,1.8088914496913169e-10,3.610034460740407e-10
MKPP,SIDT2,6.376523,0.16884959,1.8115379771351344e-10,3.6149474950622386e-10
MKPP,RHOBTB2,6.3749285,0.58023316,1.830484115567676e-10,3.6520099075681366e-10
MKPP,PBLD,6.373861,0.5803812,1.843278669384829e-10,3.6771614846082513e-10
MKPP,GRIK1,6.3676596,0.52980906,1.9193424861247984e-10,3.827730714277421e-10
MKPP,AIFM2,6.367606,0.46619356,1.9200119152400308e-10,3.8286755484986166e-10
MKPP,TM4SF19-AS1,6.363481,0.8543116,1.972319355626373e-10,3.932179842169829e-10
MKPP,SLAMF8,6.362724,0.67349094,1.9820661286532056e-10,3.9512092507626255e-10
MKPP,SLC5A10,6.358912,1.7217435,2.0318778079276567e-10,4.050095237397208e-10
MKPP,TRGV2,6.35832,0.27961546,2.0397184595371055e-10,4.065309718498888e-10
MKPP,NOSIP,6.350197,0.068145104,2.150398650365658e-10,4.285467032320522e-10
MKPP,NFKBIB,6.3432846,0.0024053762,2.2491725400284278e-10,4.48185420196296e-10
MKPP,HYI,6.3418083,0.5033241,2.270836859693373e-10,4.52456324920883e-10
MKPP,MKRN3,6.3401475,0.8556145,2.2954520763128297e-10,4.5731425605059504e-10
MKPP,ACKR3,6.3382316,1.1522591,2.324170710133199e-10,4.629886231893152e-10
MKPP,GDAP1L1,6.33757,2.0596251,2.334167336367629e-10,4.6493267954032737e-10
MKPP,TUBA4B,6.33538,1.5283573,2.3675658635122135e-10,4.71537188979206e-10
MKPP,HYOU1,6.3335667,0.06130679,2.395578090887233e-10,4.770676987836492e-10
MKPP,RBM44,6.3330646,0.2843519,2.4033887626589655e-10,4.785744510808042e-10
MKPP,FAM111A-DT,6.3318167,0.35883576,2.4229134792020574e-10,4.824132169416551e-10
MKPP,TRIP13,6.33123,1.4557703,2.43214375615636e-10,4.842017399579577e-10
MKPP,GABARAPL1,6.331042,0.026752066,2.4351099100286616e-10,4.847429371255427e-10
MKPP,MAST4,6.329865,0.16661556,2.453761612947009e-10,4.884061361219313e-10
MKPP,CAMKK1,6.3271666,0.71009415,2.4970348969001806e-10,4.969688655669521e-10
MKPP,TOMM20L,6.3265553,1.7514062,2.5069487494126334e-10,4.988912145683556e-10
MKPP,THBS4,6.3256726,0.8985512,2.5213215069311697e-10,5.017004194389783e-10
MKPP,PID1,6.323392,0.7425121,2.5588301689995264e-10,5.089052621911041e-10
MKPP,KDELR3,6.3233266,1.3019149,2.5599135186110243e-10,5.090689810180947e-10
MKPP,NPAS2,6.3232465,1.1449832,2.5612413520255203e-10,5.092812801182337e-10
MKPP,ALDH3A2,6.322877,0.21157707,2.5673770905532336e-10,5.104494503957089e-10
MKPP,NEXMIF,6.3226285,1.3713566,2.5715111137464624e-10,5.112194399450449e-10
MKPP,SPRED1,6.3220367,1.032056,2.581380734215357e-10,5.131294007225325e-10
MKPP,FBXL2,6.3171573,0.2858488,2.664180775081346e-10,5.295346816332329e-10
MKPP,ZACN,6.3152857,2.106065,2.6966278851725967e-10,5.359294582272737e-10
MKPP,CROCC,6.3149614,-0.12491718,2.7022888241599504e-10,5.369999767559856e-10
MKPP,SNRNP27,6.3140574,0.0010632518,2.7181341816353233e-10,5.400939243119416e-10
MKPP,PKD1L3,6.313749,1.0561711,2.7235554415603e-10,5.411161831703923e-10
MKPP,ZNF620,6.312986,0.535056,2.7370220397780147e-10,5.437365205520426e-10
MKPP,HOXB-AS3,6.3105826,1.460653,2.779869381140333e-10,5.521364601111859e-10
MKPP,PTPRN2,6.3104234,0.32545573,2.7827334875595954e-10,5.526492325643576e-10
MKPP,COG1,6.308496,0.073769465,2.817599492098423e-10,5.595168140996746e-10
MKPP,FRAS1,6.305587,1.4766613,2.871037179163959e-10,5.700705786086286e-10
MKPP,LINC00472,6.298852,20.448412,2.99857789201244e-10,5.952741421416195e-10
MKPP,TOP1MT,6.298425,0.38103887,3.0068430906167217e-10,5.968543882855347e-10
MKPP,CHSY3,6.2983437,0.91119164,3.0084307665724097e-10,5.971089688638697e-10
MKPP,BAP1,6.295529,0.12304566,3.0635342507392414e-10,6.079841604306843e-10
MKPP,PSEN2,6.295249,0.5637517,3.0690724968191403e-10,6.090215050984377e-10
MKPP,ZNF618,6.2946477,0.6597108,3.080991991448942e-10,6.113247950585368e-10
MKPP,CRLS1,6.294118,0.040369228,3.091531588187903e-10,6.133538489066297e-10
MKPP,TGIF1,6.2922845,0.045662593,3.128272382007272e-10,6.205802308507532e-10
MKPP,CXorf58,6.2919936,2.8279636,3.1341400444253575e-10,6.216812203681236e-10
MKPP,SFT2D2,6.290137,-0.0511294,3.171860394012943e-10,6.290995762218252e-10
MKPP,PICK1,6.288466,0.31480205,3.2061807418168923e-10,6.358421481288431e-10
MKPP,HMMR,6.287038,0.7286349,3.2358096531474356e-10,6.416530532305333e-10
MKPP,CCDC73,6.2862887,1.5606298,3.251453184648395e-10,6.446897954929556e-10
MKPP,MPV17,6.285627,0.10348304,3.265329829570798e-10,6.47375624164553e-10
MKPP,SNX11,6.28174,0.14962904,3.3480360849235283e-10,6.636382709662035e-10
MKPP,ZNF134,6.280337,0.2985733,3.378406207674095e-10,6.695225103480524e-10
MKPP,SF3A1,6.2791576,0.0527938,3.404128239556971e-10,6.744834081779142e-10
MKPP,LCP1,6.271735,0.21836355,3.570462691453978e-10,7.073687754011485e-10
MKPP,LAT2,6.265752,0.24516605,3.7103081702934326e-10,7.350001040322119e-10
MKPP,NTN1,6.2653127,1.2532406,3.720782334637675e-10,7.370003919849178e-10
MKPP,GPR135,6.264549,0.66241705,3.7390623072794894e-10,7.405462674984317e-10
MKPP,CNTN5,6.2644386,1.0265378,3.7417098379053953e-10,7.409956290672278e-10
MKPP,NEK5,6.2637477,0.9312471,3.75833596244215e-10,7.442128932712811e-10
MKPP,ABRAXAS1,6.2626157,0.13301204,3.7857242027182245e-10,7.495603682969768e-10
MKPP,GID4,6.2615504,0.23277012,3.811690015167359e-10,7.54625153953813e-10
MKPP,SLC2A12,6.2607336,3.4084551,3.831700433444021e-10,7.58510005883992e-10
MKPP,SPATA6L,6.2600293,0.32533723,3.8490456487197566e-10,7.618665309948231e-10
MKPP,GPRIN1,6.2582784,1.4862778,3.8925056958743646e-10,7.703909321014421e-10
MKPP,CYP1B1,6.257852,1.0537775,3.9031584098727085e-10,7.724211545751331e-10
MKPP,KIAA0513,6.2554092,0.34190327,3.964744458758416e-10,7.84370837822108e-10
MKPP,NFKBIE,6.2552996,0.3097586,3.967538743153001e-10,7.848442996969057e-10
MKPP,LILRA5,6.2539725,0.69596565,4.001412442328739e-10,7.914650628877869e-10
MKPP,MIR3681HG,6.2534566,0.58795446,4.014662126269635e-10,7.940055436309299e-10
MKPP,FBXO30,6.2514715,0.29304737,4.066038561982488e-10,8.040853216864408e-10
MKPP,UROD,6.250845,0.12352644,4.082382937381916e-10,8.072359470360683e-10
MKPP,MCOLN1,6.248385,0.27466273,4.147185917648232e-10,8.199670004702496e-10
MKPP,TBC1D10A,6.247462,0.058642413,4.17175971156552e-10,8.247423119409384e-10
MKPP,CFL1,6.2383366,0.3906717,4.4224822920311035e-10,8.740443742093185e-10
MKPP,OCM,6.2380705,1.2824061,4.430007257450213e-10,8.754431631365962e-10
MKPP,DNAAF2,6.2367873,0.090736836,4.4664904507388433e-10,8.824746076338619e-10
MKPP,LINC01597,6.235133,0.7910852,4.513935645632565e-10,8.91668612091036e-10
MKPP,PJA1,6.234808,0.2141809,4.523323863968045e-10,8.934329400436731e-10
MKPP,TFEC,6.231879,1.295727,4.608726398259863e-10,9.102095090951654e-10
MKPP,TMEM176A,6.229088,1.3954188,4.691583171562776e-10,9.264799626717165e-10
MKPP,KIF2C,6.2263083,1.300655,4.775538277669726e-10,9.429640062304861e-10
MKPP,LINC01215,6.22596,0.17081858,4.78616950390079e-10,9.449678624995527e-10
MKPP,ZNF263,6.2257223,0.035506193,4.793427651245765e-10,9.46305410407356e-10
MKPP,CDH26,6.2256603,0.93793994,4.795325349202087e-10,9.465845499161347e-10
MKPP,SAMD4A,6.225054,0.7691584,4.813901629188011e-10,9.5015560903723e-10
MKPP,TMEM161A,6.224932,0.22227874,4.817642747282542e-10,9.507981167808854e-10
MKPP,DAPK3,6.224749,0.15294582,4.823269718710761e-10,9.518126447734184e-10
MKPP,CTSA,6.2221746,0.09438219,4.903102307380683e-10,9.674690526452073e-10
MKPP,C22orf23,6.22058,1.2106875,4.953202001544226e-10,9.770590399820303e-10
MKPP,ANKS3,6.2189755,0.17818043,5.004111167951739e-10,9.870017874657758e-10
MKPP,HRH2,6.2150044,0.94738954,5.132325822421918e-10,1.0120865836254367e-09
MKPP,LRRC24,6.213724,1.7233943,5.174329749086386e-10,1.0202668735401289e-09
MKPP,MNT,6.2134066,0.106097184,5.184809393288562e-10,1.0222302287946658e-09
MKPP,PBXIP1,6.2099566,0.045971975,5.299917675494177e-10,1.0446090760885381e-09
MKPP,HARBI1,6.208894,0.405588,5.335880816540887e-10,1.051591457529178e-09
MKPP,THAP3,6.2049103,0.21789408,5.472816628505696e-10,1.0784700482034184e-09
MKPP,GTPBP3,6.204563,0.19272342,5.484900016046374e-10,1.0807423574060562e-09
MKPP,IL5,6.199437,1.6434659,5.666549358922537e-10,1.116422048483651e-09
MKPP,SPNS3,6.1943116,0.16516998,5.854032975736264e-10,1.1531278162795171e-09
MKPP,GPR173,6.18271,2.2247357,6.301030879750816e-10,1.2401787593538923e-09
MKPP,ALKBH3-AS1,6.182294,2.2505474,6.317671974274043e-10,1.2433290273820223e-09
MKPP,GJC2,6.180083,2.6757972,6.406790958605254e-10,1.260672984977148e-09
MKPP,SHKBP1,6.1800756,0.060074348,6.407089552124763e-10,1.260672984977148e-09
MKPP,PSMA8,6.1771684,0.84290403,6.526146197297255e-10,1.283840643296599e-09
MKPP,CST3,6.176726,0.09402952,6.544456935334389e-10,1.2873133625917101e-09
MKPP,UNG,6.1747456,0.16170141,6.627006662825873e-10,1.3034201063240194e-09
MKPP,TRIM73,6.170657,0.26376453,6.800671526895659e-10,1.337442617470294e-09
MKPP,COMMD4,6.1701546,0.07690197,6.822325373432649e-10,1.3415663039627181e-09
MKPP,ARHGAP42,6.1662126,1.5584692,6.994509673509519e-10,1.3750107021421968e-09
MKPP,DPH7,6.160871,0.09241646,7.234579841072733e-10,1.4219190270200006e-09
MKPP,PROSER3,6.1586404,0.21087499,7.337213786093949e-10,1.4419463630238668e-09
MKPP,LINC00200,6.158125,1.573537,7.361118031604209e-10,1.4464988716853903e-09
MKPP,FIZ1,6.156839,0.45002505,7.42113765047317e-10,1.4581466165725374e-09
MKPP,EAF2,6.1567492,0.39108104,7.425337524213374e-10,1.4588253481305956e-09
MKPP,RECQL5,6.1551123,0.33274427,7.502440812206581e-10,1.4738255377297299e-09
MKPP,LINC01205,6.153355,1.2369531,7.586061733761543e-10,1.4901029512773128e-09
MKPP,TMEM184A,6.149983,1.5610191,7.749136638734335e-10,1.5219823923191157e-09
MKPP,LTF,6.149873,1.4619642,7.754522830824577e-10,1.5228874222558741e-09
MKPP,BDH1,6.1465287,0.17650747,7.919697605733679e-10,1.5551695208128109e-09
MKPP,C3orf49,6.144473,2.1518674,8.022949163338205e-10,1.5751286167171865e-09
MKPP,GRIA3,6.143118,1.7798123,8.091708588393833e-10,1.588468636212786e-09
MKPP,SLC2A1,6.140227,0.08313901,8.240365605612489e-10,1.6174889574744225e-09
MKPP,TMEM200A,6.140107,1.0401238,8.246577699810525e-10,1.6185459621854798e-09
MKPP,PPP1R9A,6.13855,1.4335843,8.327821224668374e-10,1.6343276073042897e-09
MKPP,CRNDE,6.136712,0.8705356,8.424685336559327e-10,1.6531713063156127e-09
MKPP,PRADC1,6.1358967,0.23312333,8.468016906071585e-10,1.6615076187507146e-09
MKPP,ZXDB,6.1332717,0.4340178,8.609001311726998e-10,1.6890007787033675e-09
MKPP,RRM2,6.1266804,1.0019132,8.973141641814934e-10,1.7602650190178908e-09
MKPP,POLR2I,6.1261187,0.046085134,9.004876705133424e-10,1.7663134258826267e-09
MKPP,GRPEL2-AS1,6.1220164,1.165889,9.239849143955552e-10,1.8122217906076197e-09
MKPP,BST1,6.1206717,0.8656666,9.318161868099819e-10,1.8273981903685833e-09
MKPP,LINC00862,6.118588,0.63354874,9.44081485518336e-10,1.8510808124872542e-09
MKPP,SIRPB2,6.115061,1.7808015,9.652012767749912e-10,1.892301230731693e-09
MKPP,URB1-AS1,6.111876,0.4022755,9.846658019385387e-10,1.930268524577572e-09
MKPP,LINC00910,6.10477,-0.31154388,1.0294856024916853e-09,2.017725788216877e-09
MKPP,NDFIP2,6.100645,0.5050938,1.056412339731461e-09,2.0698785084475045e-09
MKPP,ADGRE1,6.098005,1.6843101,1.0740063583124974e-09,2.1041406106787093e-09
MKPP,DRG2,6.096929,0.07337795,1.0812538023866265e-09,2.1181273806288425e-09
MKPP,TMEM67,6.095921,0.3296916,1.0880913161221661e-09,2.1313083957836384e-09
MKPP,BBS2,6.094964,0.07638032,1.0946209078798162e-09,2.1438836878582966e-09
MKPP,PXN,6.0902324,-0.009353306,1.1274696101394841e-09,2.2075570673613594e-09
MKPP,CD81-AS1,6.0898366,0.8748111,1.13025916454477e-09,2.2127975319471794e-09
MKPP,NSUN4,6.08925,0.17696717,1.1344070877067423e-09,2.220696067651614e-09
MKPP,GNA15,6.0853095,0.5829349,1.1626647711226402e-09,2.2757851596806864e-09
MKPP,SAXO2,6.080942,0.9542094,1.194783315442897e-09,2.3384196755937794e-09
MKPP,LYSMD4,6.078707,0.4187884,1.211552409490944e-09,2.371002855177397e-09
MKPP,SHB,6.073108,1.5350689,1.2545802845005642e-09,2.454962700710704e-09
MKPP,CLPTM1,6.070878,0.06584504,1.2721288299909788e-09,2.4890527892474224e-09
MKPP,LINC02091,6.0685863,3.1830575,1.2904085248572326e-09,2.5245664881430043e-09
MKPP,APMAP,6.067401,0.067709915,1.299968177851848e-09,2.543014825972704e-09
MKPP,SFXN2,6.066807,0.35648033,1.3047836051777778e-09,2.552179686737181e-09
MKPP,AS3MT,6.0577025,0.8286865,1.3807938920208931e-09,2.700587194309329e-09
MKPP,TNFRSF14-AS1,6.0576057,0.2572605,1.381626684957077e-09,2.7019459295662683e-09
MKPP,PTPN23,6.0566173,0.09548815,1.390138520445635e-09,2.718320232645167e-09
MKPP,EHHADH,6.0563874,0.88427633,1.3921268900299142e-09,2.7219363493310713e-09
MKPP,PMPCA,6.05517,0.08324825,1.4026929308122104e-09,2.742321437719386e-09
MKPP,SLC31A2,6.0540514,0.4833913,1.4124759124133011e-09,2.760895879942411e-09
MKPP,TBC1D9,6.053625,0.9839883,1.4162193065639206e-09,2.767936415385817e-09
MKPP,NLRP3,6.050877,0.72247994,1.4405943294723243e-09,2.8147328845845673e-09
MKPP,SMTNL1,6.0480623,1.9915845,1.4659813341183034e-09,2.8637638760134733e-09
MKPP,ZNF547,6.047986,1.2626349,1.4666763075584344e-09,2.864835494739813e-09
MKPP,IGHV3-30,6.0471845,3.02036,1.4739890803293612e-09,2.878832051490662e-09
MKPP,C1QTNF6,6.04696,0.5386916,1.4760456555079822e-09,2.8825610166646903e-09
MKPP,CYP3A7,6.0461526,2.415516,1.4834548320003956e-09,2.896741258615282e-09
MKPP,RLN2,6.0460186,0.5511963,1.484691038258968e-09,2.898865918644132e-09
MKPP,DSCC1,6.045988,0.70424944,1.4849706560297557e-09,2.8991225977442146e-09
MKPP,LMOD2,6.0452137,1.5569329,1.492122009166496e-09,2.9127936427942934e-09
MKPP,MS4A1,6.040863,0.23962122,1.5329198665001115e-09,2.9921372516383225e-09
MKPP,SEMA4G,6.040752,1.4114974,1.5339785823837623e-09,2.993905136653248e-09
MKPP,CARD14,6.039737,1.3907462,1.5436560195671778e-09,3.012492369690888e-09
MKPP,BOK,6.039713,1.1087679,1.5438880539639867e-09,3.01264473872829e-09
MKPP,MAP2K3,6.0396094,0.022109604,1.5448768800560193e-09,3.013973159415373e-09
MKPP,LIPA,6.0383983,0.04875916,1.556513574367258e-09,3.036070337242674e-09
MKPP,FAM83D,6.0371556,0.42621565,1.568543817879512e-09,3.0592310802617657e-09
MKPP,PLCD1,6.036205,0.07436069,1.5778107955746776e-09,3.0769983703214366e-09
MKPP,MLF2,6.0343237,0.05879177,1.5962973269238438e-09,3.1127400192571776e-09
MKPP,ATAT1,6.033495,0.25284934,1.604510187280538e-09,3.128443139169546e-09
MKPP,AKAP5,6.031109,0.4379659,1.6283837972769128e-09,3.174042648183547e-09
MKPP,LINC01727,6.030097,2.128411,1.6386122260047592e-09,3.193661756818837e-09
MKPP,C6orf58,6.028536,3.6944077,1.6545155112384946e-09,3.224336174077767e-09
MKPP,GREM2,6.0259514,1.0206842,1.681178248771689e-09,3.2759705210082062e-09
MKPP,CDKL5,6.023065,0.20999153,1.7114449708259866e-09,3.334616667243145e-09
MKPP,ITGA2,6.019416,1.4054202,1.750473884749455e-09,3.410321881399575e-09
MKPP,CDC45,6.0192747,1.1618335,1.7520049411222345e-09,3.4129649266182065e-09
MKPP,SLC16A5,6.018124,1.3831974,1.7645000847251526e-09,3.436963732620126e-09
MKPP,ZNF460,6.0177236,0.05559801,1.768868499496078e-09,3.4451297698954163e-09
MKPP,EFCAB8,6.0151725,0.9478832,1.7969517970593546e-09,3.4994777831267365e-09
MKPP,SFXN5,6.0125017,0.30888897,1.8268208403727095e-09,3.557292288228996e-09
MKPP,IFIT2,6.0123644,0.095081665,1.8283657242939983e-09,3.559946317709946e-09
MKPP,SEC23A-AS1,6.0102243,1.691784,1.852669995378786e-09,3.606909408971454e-09
MKPP,PI4KB,6.008873,0.047012985,1.868175056161788e-09,3.6367339334434806e-09
MKPP,DRC3,6.0070186,0.69335026,1.8896589785873487e-09,3.6781902808114233e-09
MKPP,LINC01878,6.004961,4.694772,1.913781180511323e-09,3.7247732385364595e-09
MKPP,THAP9-AS1,6.0017333,0.10842387,1.9522219946387628e-09,3.799212331287052e-09
MKPP,ARHGAP8,5.999288,-0.13178991,1.9818430912297663e-09,3.856474304811462e-09
MKPP,POLD2,5.997382,0.15173422,2.0052361638244628e-09,3.901606965667404e-09
MKPP,HLA-A,5.9954343,0.22991262,2.029425664387506e-09,3.948280115404128e-09
MKPP,MYB,5.995062,1.5064151,2.0340825367090895e-09,3.956946722171534e-09
MKPP,RNASE2,5.990868,1.8666354,2.0872379140459334e-09,4.059947465412607e-09
MKPP,CEP76,5.990749,0.25405627,2.088769145565562e-09,4.062522079358604e-09
MKPP,TMEM225B,5.990483,1.5719566,2.0921875087857562e-09,4.068766166956835e-09
MKPP,CHODL-AS1,5.989892,2.0227816,2.099804650606254e-09,4.0831737457083546e-09
MKPP,LINC00850,5.989794,2.1123962,2.1010726068275062e-09,4.0852333833863915e-09
MKPP,HAUS5,5.9875283,0.14179856,2.130538712095747e-09,4.142114408175815e-09
MKPP,TOMM7,5.983605,0.3610981,2.182526527965838e-09,4.24234420375837e-09
MKPP,CATIP,5.981612,1.2763791,2.2093968545313596e-09,4.29414756152857e-09
MKPP,ACAD8,5.9814415,0.17353918,2.2117147620905113e-09,4.298225689203211e-09
MKPP,ITIH2,5.980739,1.3152577,2.2212752677922916e-09,4.316376806371357e-09
MKPP,HCFC1,5.980452,0.0075778877,2.2251951027920814e-09,4.323564469410728e-09
MKPP,IGSF6,5.9774666,0.41694784,2.2663427148113135e-09,4.403077268013084e-09
MKPP,CHST2,5.9736896,0.5714558,2.31947052680165e-09,4.505847241979022e-09
MKPP,CMTM1,5.9732313,0.12095328,2.325994157928291e-09,4.5180716381120506e-09
MKPP,CLIC4,5.973101,0.46287778,2.3278553498678137e-09,4.52123806314773e-09
MKPP,ANO8,5.9722834,0.3118223,2.339558959572939e-09,4.543067353470604e-09
MKPP,C1QL3,5.96581,1.1903603,2.4342381546529285e-09,4.725513116096082e-09
MKPP,LINC02390,5.965031,1.0466931,2.4458734436038013e-09,4.747629356655013e-09
MKPP,EFHC2,5.9641232,0.46528453,2.4595084354275933e-09,4.7736224027422285e-09
MKPP,PLK4,5.962717,0.48386028,2.4807774727785467e-09,4.814425626036953e-09
MKPP,TMEM143,5.95789,0.2837466,2.555152118759674e-09,4.957780531471423e-09
MKPP,PRR14,5.957331,0.060127627,2.563906213542215e-09,4.974272931448945e-09
MKPP,LINC01786,5.95284,2.099257,2.6352891964311967e-09,5.112257261402365e-09
MKPP,ATAD3B,5.951915,0.18097572,2.6502334306798226e-09,5.140738280287745e-09
MKPP,DCAF4,5.9497156,0.26838884,2.68608565935479e-09,5.209249175644651e-09
MKPP,NRBP2,5.949234,0.3716985,2.694005251899979e-09,5.2235726089158535e-09
MKPP,ITM2C,5.948188,0.23568775,2.711272094239818e-09,5.256531491140866e-09
MKPP,MID1IP1,5.939628,0.15748179,2.856692831857698e-09,5.537920084584053e-09
MKPP,ADPGK-AS1,5.939477,0.938109,2.8593274706940335e-09,5.542478449384928e-09
MKPP,GZF1,5.9376655,0.25262165,2.8910886192225324e-09,5.602933752693524e-09
MKPP,MIR181A2HG,5.9371753,0.37770256,2.8997452694685438e-09,5.618597428751408e-09
MKPP,FASTKD3,5.937082,0.27423522,2.9013971339504336e-09,5.621241496746741e-09
MKPP,DDX43,5.934216,0.35406765,2.952529828999161e-09,5.719740985432689e-09
MKPP,PAQR4,5.933957,0.72553587,2.95718995746168e-09,5.728201651911518e-09
MKPP,APOBR,5.9334316,0.06583061,2.9666769570736083e-09,5.74600957102013e-09
MKPP,EIF5AL1,5.933096,-0.034758065,2.9727503927840496e-09,5.757203056809015e-09
MKPP,LPCAT2,5.9255767,1.1854727,3.1120362639195364e-09,6.0251633137803006e-09
MKPP,SOBP,5.925161,1.4504789,3.1199175156071534e-09,6.039824490047563e-09
MKPP,RWDD2A,5.9248366,0.51957923,3.126076142328961e-09,6.051148279067475e-09
MKPP,CHCHD4,5.9232593,0.41014296,3.1562229960377927e-09,6.10889926671291e-09
MKPP,LINC01364,5.922136,2.8734393,3.177872743071353e-09,6.1495860202156085e-09
MKPP,CMC1,5.9170566,0.03881463,3.2775436017700244e-09,6.34058064255421e-09
MKPP,ABCB6,5.9153376,1.4208643,3.3119560357702483e-09,6.406519939497055e-09
MKPP,MIR155HG,5.9137607,0.059380222,3.343840398345929e-09,6.466278181127892e-09
MKPP,EDC3,5.90939,0.19802321,3.4337708568874065e-09,6.639528471104028e-09
MKPP,ZNF613,5.908745,0.59741557,3.447237930524956e-09,6.664909774183612e-09
MKPP,EIF3C,5.908144,0.3635797,3.45983119137756e-09,6.688596794395978e-09
MKPP,LHFPL4,5.90718,2.405534,3.4801375789703813e-09,6.7271887923829316e-09
MKPP,C1orf174,5.9038024,0.0033883615,3.5521797708566767e-09,6.865091728999846e-09
MKPP,SEMA4C,5.9029884,0.17272057,3.5697504508858332e-09,6.898368242438671e-09
MKPP,ACTL10,5.9001355,0.6046068,3.6320341159534528e-09,7.018035309664971e-09
