names,scores,logfoldchanges,pvals,pvals_adj
MFSD6,50.777424,1.5082654,0.0,0.0
ACBD3,50.71918,1.6036043,0.0,0.0
IFI30,50.124294,3.4973845,0.0,0.0
RRP36,49.54087,1.7526364,0.0,0.0
KLRC4,49.427174,2.0280983,0.0,0.0
PYCR2,49.369904,1.7719747,0.0,0.0
IGKC,49.240753,2.0004437,0.0,0.0
METRN,49.08714,2.6950922,0.0,0.0
VEGFB,48.79236,2.2527468,0.0,0.0
ZFP91,48.43576,1.7913541,0.0,0.0
OTULIN,48.394405,1.8829961,0.0,0.0
ABCF2,48.333614,3.173191,0.0,0.0
MXRA7,47.984253,1.9199572,0.0,0.0
UBE2S,47.751625,1.6110269,0.0,0.0
USP3-AS1,47.71538,1.8597736,0.0,0.0
PGP,47.643208,1.7890126,0.0,0.0
ARL8A,47.52337,1.6776208,0.0,0.0
CLPTM1L,47.235527,1.626066,0.0,0.0
ANK2,47.149803,7.185341,0.0,0.0
THAP11,46.61367,1.5066588,0.0,0.0
MIR497HG,46.51487,6.1616297,0.0,0.0
PVRIG,46.37377,2.0903819,0.0,0.0
OSBP,46.22952,1.583565,0.0,0.0
SLC35D2,46.077805,2.675722,0.0,0.0
MAPK9,45.751812,1.7573514,0.0,0.0
CELF2-AS1,45.695435,5.0075493,0.0,0.0
ZXDC,45.487274,1.5291235,0.0,0.0
MOSMO,45.112038,1.5468323,0.0,0.0
DNLZ,45.088993,2.7476797,0.0,0.0
EEF1E1,44.853035,1.7132165,0.0,0.0
SAP30,44.706257,2.232367,0.0,0.0
ANKUB1,44.62543,2.0400515,0.0,0.0
PPAN,44.624565,2.2977521,0.0,0.0
MRPL12,44.5022,2.293544,0.0,0.0
ZBED4,44.192177,1.5378376,0.0,0.0
BAIAP2L1,43.913662,3.362264,0.0,0.0
HIGD1A,43.65186,1.543698,0.0,0.0
CCDC92,43.511436,1.6105527,0.0,0.0
GSK3A,43.430984,1.7745719,0.0,0.0
FAM66A,43.36059,5.7365165,0.0,0.0
SH3GLB2,43.174088,1.913291,0.0,0.0
TMEM203,43.095688,1.7104772,0.0,0.0
ECI1,43.018738,2.0575898,0.0,0.0
