names,scores,logfoldchanges,pvals,pvals_adj
CAPZA2,19.893454,0.6150236,4.6369463312186236e-88,5.052102773345547e-87
SOD2,19.893126,0.71745473,4.6673351073102567e-88,5.082382491922488e-87
CDK6,19.892834,0.83363944,4.694606171444599e-88,5.109235459556614e-87
TGFBR3,19.892582,0.36611706,4.718286329127709e-88,5.132152689737132e-87
SURF1,19.887747,1.0073614,5.19582098190128e-88,5.648434720769124e-87
MAP7D1,19.885742,0.9454889,5.4076983126904e-88,5.8755047519559e-87
ZNF506,19.881378,1.0376024,5.899073517052907e-88,6.405830775898517e-87
RSRP1,19.87644,0.40497634,6.509222381107251e-88,7.06447385210797e-87
STXBP3,19.873001,0.8471821,6.970862077903533e-88,7.561298732839042e-87
AGPAT3,19.864126,1.3436068,8.318621597981636e-88,9.018215370044578e-87
MED27,19.85812,0.89152133,9.375471094388347e-88,1.0158317739479023e-86
IGBP1,19.85177,0.62076694,1.0638435647464999e-87,1.152036019643581e-86
TPK1,19.841673,1.0993364,1.300590150035082e-87,1.4076298703477039e-86
ATF6,19.8246,0.8811573,1.8262497195387297e-87,1.975459066441894e-86
MCPH1,19.822842,0.8236391,1.8912204159168905e-87,2.044607795506172e-86
MAP2K1,19.820463,0.82070994,1.9827497978100112e-87,2.1423770316701436e-86
FBXO21,19.801853,1.011287,2.8694334610114605e-87,3.098734766284341e-86
ATP5MG,19.799984,0.49196112,2.977914420557439e-87,3.2141108318515146e-86
EMC7,19.799545,0.6554573,3.003965066493213e-87,3.240440376027519e-86
SRP9,19.783903,0.4527573,4.097164267545047e-87,4.417262280293195e-86
EEF1E1,19.767483,1.6778387,5.673791303887186e-87,6.113697590003549e-86
BAZ2B,19.75753,0.9340495,6.910440181794505e-87,7.442129525446058e-86
PPP1CA,19.756777,0.430426,7.014452871191732e-87,7.549989757067096e-86
CEP192,19.748838,1.062407,8.208498355725879e-87,8.83034061708873e-86
API5,19.7406,0.73678887,9.662415949611378e-87,1.0388689851757993e-85
MIS18BP1,19.724998,0.7887485,1.3156113926241421e-86,1.4137223355776615e-85
THOC7,19.719452,0.6369737,1.4681150582923361e-86,1.5767330110134155e-85
AATF,19.699135,0.6068461,2.1933662095426993e-86,2.354349423386261e-85
MIR4435-2HG,19.692461,0.67411435,2.502357070871693e-86,2.6845462260316496e-85
IWS1,19.686657,0.93589395,2.806089990464579e-86,3.008743503200596e-85
PAXBP1,19.679491,1.2750659,3.2322765581912125e-86,3.4638109359630693e-85
HOOK3,19.675573,0.7331334,3.49205006065382e-86,3.7401442576285684e-85
VPS41,19.663605,1.0198044,4.421713394675097e-86,4.733265191849141e-85
FXR1,19.657888,0.57052404,4.948974094225838e-86,5.294779938535331e-85
PARP8,19.65528,0.4088161,5.2100670223066415e-86,5.571070573360457e-85
TENT4B,19.652243,0.8223127,5.531492865378429e-86,5.911537541765434e-85
OFD1,19.649126,0.5440555,5.8816112756116466e-86,6.282279991330169e-85
VPS53,19.64235,0.888046,6.721568613847578e-86,7.175540351105805e-85
A2M-AS1,19.642317,1.0718951,6.725944673718902e-86,7.176296912504442e-85
TG,19.640759,3.3649962,6.935340542988145e-86,7.395680858048611e-85
TAF2,19.63208,0.98869854,8.227636977487394e-86,8.768976055309005e-85
HLA-DPA1,19.63118,0.42416602,8.374777461397812e-86,8.920938778695285e-85
CD28,19.626896,1.2399824,9.111506475047994e-86,9.70043300890855e-85
CWF19L2,19.61432,0.6264714,1.1668343446553174e-85,1.2415777300823954e-84
RIF1,19.600039,0.8374736,1.5450455314265127e-85,1.6431223347257608e-84
ATP6V1G1,19.597189,0.41476163,1.634053353272078e-85,1.7368362855419891e-84
RAPGEF2,19.59319,1.1171287,1.767627592527192e-85,1.8777924392275838e-84
MOGS,19.59277,1.2517688,1.7822680386580982e-85,1.8923180130472961e-84
ATXN2L,19.588139,0.79848677,1.951948385132625e-85,2.071351735372842e-84
ARCN1,19.587067,0.84500027,1.993524508846627e-85,2.114324530575111e-84
PELI2,19.57586,1.8114091,2.484111756719324e-85,2.633212289029455e-84
SPEN,19.567884,0.8146546,2.904896721967544e-85,3.0775863051142884e-84
MLEC,19.5608,1.1185744,3.3380118110933824e-85,3.5326238571917416e-84
USP36,19.558254,0.6592999,3.5088596331745767e-85,3.7114251514573036e-84
KPNA3,19.557814,0.76896244,3.539364813564241e-85,3.7416688639559736e-84
FAM3C,19.55307,1.4332336,3.884209881945957e-85,4.104007503775296e-84
VRK2,19.551962,0.95163226,3.969594250800753e-85,4.191960080931955e-84
MTF2,19.55086,0.76489913,4.056264007864606e-85,4.281174439368642e-84
NPLOC4,19.54421,1.3426098,4.62085346905585e-85,4.874439928974926e-84
UBE4A,19.542477,0.7805529,4.7805139741489534e-85,5.040145336538078e-84
ZNF331,19.53541,0.7281495,5.490358107540322e-85,5.78542420292671e-84
GORASP2,19.532532,0.7190303,5.808804334432809e-85,6.117690162334833e-84
KDM2B,19.525896,0.7765711,6.614690281565924e-85,6.962682056464873e-84
METRN,19.524347,2.8139708,6.818168562527789e-85,7.173006582341062e-84
PPP1R21,19.506994,0.85745096,9.574957053165451e-85,1.0067853821404704e-83
EIF4E,19.505648,0.738071,9.830500964477452e-85,1.033100122840466e-83
SLC35D2,19.50418,2.9415507,1.0116578163571421e-84,1.0625936742070079e-83
TMF1,19.503891,0.6089805,1.0174124799215901e-84,1.0680647750593173e-83
ALKBH5,19.481792,0.9466394,1.566961573040402e-84,1.6440913705766537e-83
PSMB10,19.481127,0.43109497,1.5874970619512264e-84,1.664745043315198e-83
TANC2,19.475426,1.3581644,1.774457707000198e-84,1.8598065565388256e-83
PSMB8-AS1,19.474699,0.73752487,1.7997983844923994e-84,1.885356252020732e-83
LINC01871,19.47041,0.32462433,1.9570205976276893e-84,2.0489555406302098e-83
SYAP1,19.463997,0.62112266,2.217910108925201e-84,2.3208590915213013e-83
WIPF1,19.459532,0.39736858,2.419821329076485e-84,2.5307890843061818e-83
TGS1,19.448812,0.802983,2.9826206032157996e-84,3.1177307672930967e-83
DDX3X,19.441336,0.455561,3.450580295957757e-84,3.6049629061025835e-83
TRPM7,19.439198,0.5431361,3.5974246783920857e-84,3.75637172394751e-83
NOP58,19.415627,0.43903726,5.693710335116777e-84,5.942107938003471e-83
CCNT2,19.413359,0.8172529,5.950776935598567e-84,6.207079055212833e-83
CLTC,19.401531,0.65788937,7.490704678156434e-84,7.809169373583649e-83
VAPA,19.399185,0.43726286,7.840480635057653e-84,8.165115756615656e-83
G2E3,19.398842,0.8589474,7.892809255145157e-84,8.215238909823428e-83
LRIG1,19.39658,1.312659,8.24809282966067e-84,8.580472115406698e-83
PPFIA1,19.395697,1.3164108,8.3909819139677e-84,8.724481088869286e-83
NBEAL1,19.382915,1.189583,1.075767541248083e-83,1.1179298591153739e-82
DYRK2,19.380882,1.0991687,1.1191089838641501e-83,1.1623526855760981e-82
CCT3,19.374935,0.5588826,1.2561784625429816e-83,1.304026533423929e-82
LSM2,19.363836,0.7338829,1.5583427665489613e-83,1.6168425904469817e-82
PEX14,19.356035,0.98777014,1.8131457933225007e-83,1.8802139313054952e-82
TMEM117,19.33567,1.2016708,2.6914754331514913e-83,2.789554622664639e-82
CLIP1,19.323996,0.7292596,3.3748366238778344e-83,3.4959662814209354e-82
RNF145,19.309614,0.6009143,4.458921569404228e-83,4.6165173158784097e-82
BCAP31,19.307432,0.44843006,4.651382177810029e-83,4.8132335513160575e-82
CUL4A,19.30162,0.58747554,5.205122089039743e-83,5.383394769467743e-82
FAM169A,19.287155,1.4434628,6.886086038823551e-83,7.118168600512374e-82
TDRD3,19.27612,1.0367097,8.523727390626405e-83,8.806351508963965e-82
DCAF5,19.272943,0.59916836,9.063295376790484e-83,9.358868809131197e-82
SEC22A,19.272764,1.5435369,9.094668558845681e-83,9.386311938791787e-82
SNTB2,19.262749,1.3161238,1.1036178673295053e-82,1.1384077189195445e-81
YTHDF3,19.258938,0.9923934,1.1879005057588555e-82,1.224701638392481e-81
RASA3,19.25713,0.3680303,1.2301249675007254e-82,1.2675663698817375e-81
GTF2F2,19.248873,1.0028726,1.4426879859132685e-82,1.4858167635974126e-81
SIPA1,19.24653,0.6500339,1.5093683670942296e-82,1.5536728146922612e-81
ERGIC1,19.234625,1.0642786,1.8991506089894665e-82,1.9538685129708663e-81
CAMTA1,19.231375,0.65740466,2.0219792850021733e-82,2.0791429663122713e-81
CCNDBP1,19.209826,0.49559072,3.0629564364158266e-82,3.147895564484501e-81
RALY,19.19802,0.41164795,3.8446970682855156e-82,3.949240537123935e-81
WDR43,19.19778,0.83488345,3.862536924021824e-82,3.9654838682717233e-81
ZNF706,19.18593,0.55093855,4.851874523137739e-82,4.97857790607023e-81
TULP4,19.184143,1.0486314,5.0215081988966444e-82,5.1499409033547975e-81
C1orf122,19.178173,1.4210725,5.63249815555556e-82,5.7735318966951905e-81
SLBP,19.167774,0.75599414,6.87898802457006e-82,7.047541238994081e-81
HSPA9,19.164623,0.463742,7.308324871333983e-82,7.483479910113205e-81
CTBP1,19.157213,0.63166916,8.426462653797018e-82,8.623902782923641e-81
ARL2,19.14042,1.3131307,1.1632663327842783e-81,1.1899004495516339e-80
HMCES,19.138634,1.1171136,1.2038530582749986e-81,1.2307730744161532e-80
RLIM,19.137056,1.1102396,1.2408392921592516e-81,1.2679239304946338e-80
ATXN7L1,19.106192,0.92817503,2.2425144986061026e-81,2.290267416948028e-80
MAP2K5,19.098175,0.9194784,2.6146799399064395e-81,2.6689648964052796e-80
PSMB7,19.08779,0.63948876,3.189857897166726e-81,3.2543868264733313e-80
USF3,19.08465,1.1391081,3.3873673610118557e-81,3.454090907779051e-80
POGZ,19.060078,0.69159347,5.419407242513974e-81,5.523279214662158e-80
C21orf91,19.050451,1.0016179,6.513838171962156e-81,6.635230887504188e-80
LRRFIP2,19.045893,0.74007905,7.106364152498133e-81,7.235032972741076e-80
DIP2B,19.038866,1.0568062,8.126866887987589e-81,8.269710414151906e-80
FKBP8,19.03745,0.4289443,8.349281599781177e-81,8.491618624974951e-80
DMTF1,19.034698,0.73905545,8.799640163160846e-81,8.945005647414619e-80
MNAT1,19.007689,0.7237121,1.4729900302692514e-80,1.4957690146501666e-79
PITPNA,19.001907,1.7280545,1.6445798807350633e-80,1.669146219202475e-79
NDUFA9,19.001425,1.0010115,1.6597864712987073e-80,1.6837066703148317e-79
GABPB1-AS1,18.992249,1.0716002,1.9767818963611026e-80,2.004231510258759e-79
SUCLA2,18.991951,0.9832786,1.9880449139379383e-80,2.0146070883447735e-79
HIPK3,18.982862,0.8686124,2.3635947452800914e-80,2.3939348848675375e-79
IST1,18.975723,0.58328515,2.7076088986369323e-80,2.740946245655845e-79
PSEN1,18.973137,1.0927849,2.8442014276597235e-80,2.877731827117139e-79
ERGIC2,18.953114,0.8025674,4.162173666867311e-80,4.20906533918654e-79
EIF1AY,18.950293,1.2678005,4.391374211451912e-80,4.438554264963379e-79
SNX2,18.946712,0.76284885,4.7004260014942455e-80,4.748473722108384e-79
FAM120A,18.916801,0.65845126,8.293747212235013e-80,8.374202551548748e-79
CHPT1,18.907158,2.0206764,9.958002403280164e-80,1.0049416762629512e-78
ANKRD36C,18.898283,0.7246449,1.1782414483521041e-79,1.188444776358452e-78
MXRA7,18.896702,1.7124617,1.2141040539152027e-79,1.2239870235452183e-78
LAMTOR5,18.874388,0.509937,1.852597727464624e-79,1.8667163919169804e-78
GFPT1,18.873827,0.97981733,1.8723715029809777e-79,1.8856698698060614e-78
CDK12,18.871586,0.6283954,1.9534845946062143e-79,1.9663470446118519e-78
DCAF6,18.864227,0.9387169,2.2452791311548742e-79,2.258900876012266e-78
WHAMM,18.85327,0.67837495,2.7622715307825604e-79,2.7776017119400385e-78
ADNP2,18.844028,1.6628832,3.2894935592211356e-79,3.3060508457544517e-78
DNM1L,18.838474,0.858805,3.6534076058322506e-79,3.669911705899665e-78
OXSR1,18.83369,0.97282314,3.9988886068500923e-79,4.014892368334664e-78
LBR,18.832285,0.5673189,4.1064999830496733e-79,4.120820085554667e-78
AFF1,18.82213,0.74975264,4.974441658958943e-79,4.989229850461743e-78
FAM120AOS,18.81725,1.1045913,5.454464225097329e-79,5.46787684204429e-78
JAK2,18.81294,1.1230496,5.916292116954668e-79,5.927803591631795e-78
IGKC,18.811724,1.792482,6.053786633649401e-79,6.062461455847057e-78
ATP2B1-AS1,18.805618,1.1265991,6.792629119032476e-79,6.798883202108823e-78
ATF2,18.795088,0.8377111,8.284439755578936e-79,8.287828074497373e-78
SPTAN1,18.784994,0.43686405,1.0019827736221246e-78,1.001880373747457e-77
SLAMF6,18.780615,0.6613165,1.0881443309437126e-78,1.087477439627506e-77
SERP1,18.779873,0.40184996,1.1034352164016971e-78,1.1021960344333032e-77
STX16,18.779112,0.82307875,1.119363260900144e-78,1.117535729045613e-77
CLEC2B,18.765425,0.37366936,1.4483377585472334e-78,1.4452357602882337e-77
YWHAQ,18.75609,0.40107837,1.7264335263840626e-78,1.7218578615842679e-77
PRKAA1,18.754526,0.6736407,1.7779805778155782e-78,1.772364948889212e-77
IDH2,18.744122,0.48285937,2.1621619962631597e-78,2.1542355368063906e-77
MSL2,18.725967,0.5900306,3.040971366448033e-78,3.0282813078195985e-77
NUTM2A-AS1,18.720661,0.6297869,3.35957038436573e-78,3.3438490987420446e-77
MRPL3,18.712646,0.8871117,3.9048727839075257e-78,3.884623824885738e-77
ST8SIA4,18.699593,0.7611101,4.988488193693992e-78,4.957579328298834e-77
GLOD4,18.694181,0.75046474,5.52118939627548e-78,5.484194624686223e-77
SELENOT,18.690212,0.45139462,5.947519594913238e-78,5.9046708997088905e-77
WRN,18.67104,1.2681433,8.517741899824678e-78,8.452087905464975e-77
SFSWAP,18.670933,0.64553535,8.534795397628214e-78,8.46471750333446e-77
PRKAG2,18.661524,1.0283126,1.0178549041065888e-77,1.008986056917818e-76
FAM168B,18.643816,1.1856234,1.4175871692020632e-77,1.4045238342757453e-76
ZC3H18,18.6396,0.7766408,1.5338099283916461e-77,1.518906512083387e-76
RECQL,18.635601,0.758311,1.6528827577738158e-77,1.6359944261061216e-76
PSMD4,18.63413,0.5542572,1.6989133570050979e-77,1.6807045788612616e-76
BTRC,18.629135,1.1776193,1.865156635896848e-77,1.844233706479511e-76
MESD,18.623459,0.7634454,2.0737941637406717e-77,2.049495161418054e-76
NAA15,18.620798,0.82125944,2.1794340138175778e-77,2.152809933487247e-76
RCN2,18.620064,0.6314391,2.2094824651802797e-77,2.181390155330359e-76
YY1AP1,18.618477,0.8077194,2.2759347832319053e-77,2.2447324515263066e-76
REST,18.614422,0.6174199,2.4549276570792945e-77,2.4200516067369084e-76
GHITM,18.601294,0.43294966,3.136449454414876e-77,3.090334487612804e-76
PSMA4,18.595182,0.5643365,3.515122827996308e-77,3.4616972067554984e-76
SFMBT1,18.59343,1.3878888,3.631974686342405e-77,3.5749738763756625e-76
MAGED1,18.590153,0.9171943,3.8608013956405804e-77,3.7982987285015024e-76
RALGAPB,18.586624,0.8670905,4.123210824723069e-77,4.054421578803066e-76
OTUD4,18.573278,1.2011182,5.2873294756386564e-77,5.1965074424559135e-76
CBFB,18.571867,0.8327996,5.428227711567363e-77,5.3323072218850474e-76
XAF1,18.569317,0.76725495,5.69234590767493e-77,5.588952570064377e-76
GYPC,18.56923,0.4031738,5.701581239458053e-77,5.595212722854322e-76
USP48,18.552643,0.7208454,7.763796693721974e-77,7.615136526453714e-76
ADH5,18.551514,0.63165766,7.928777757979656e-77,7.773062282973242e-76
NDUFS4,18.534777,0.8293339,1.0823625152482112e-76,1.0600435284472971e-75
CHST12,18.521519,0.4728331,1.3847586035970187e-76,1.3555255805495978e-75
CCNT1,18.51052,0.65876436,1.6984977560441613e-76,1.6618102045136075e-75
TBC1D23,18.501753,1.0301385,1.9986400716695492e-76,1.9544922000214762e-75
XRCC6,18.496609,0.4083328,2.1988477012606535e-76,2.1492033875258973e-75
NDUFB10,18.481537,0.41025063,2.907771391892013e-76,2.840702476112976e-75
SEL1L,18.475016,0.79118234,3.2813374665582125e-76,3.2040524723358833e-75
S100A8,18.47141,1.1082572,3.50796379568341e-76,3.4236326959567564e-75
DTD1,18.45668,0.7933626,4.6080368063493676e-76,4.495018156861637e-75
RNASEK,18.453644,0.5199674,4.874506594096704e-76,4.750216386119737e-75
EIF4E3,18.451183,0.8042065,5.101530709859184e-76,4.968977248906148e-75
KIAA0232,18.435455,1.1178942,6.824110261902758e-76,6.643492020144934e-75
SUCO,18.415264,0.8103189,9.910321630084977e-76,9.643220967553596e-75
UCP2,18.41499,0.39721537,9.960950026818449e-76,9.687667501231779e-75
RAP2A,18.414206,1.1675066,1.0106178287600565e-75,9.824028650361046e-75
SDHB,18.39991,0.6785195,1.315821749832505e-75,1.2784508441272322e-74
EIF3M,18.397606,0.4083768,1.3729927643195372e-75,1.3333360998612757e-74
MIGA1,18.385378,1.0220835,1.7203570333513248e-75,1.6698386125306907e-74
EIF3G,18.385008,0.4059899,1.732163645560002e-75,1.6804649586672346e-74
NUP88,18.384216,0.9558591,1.7575969297512317e-75,1.704294188373246e-74
RNPC3,18.371843,0.7458067,2.207827983228507e-75,2.139810697167678e-74
SMURF1,18.367203,1.5660607,2.4048876891015427e-75,2.329645658432623e-74
UBE2Z,18.36681,1.0906335,2.422415887463087e-75,2.345464328841053e-74
PEBP1,18.36443,0.4108439,2.5309114582992693e-75,2.4493014547972356e-74
UBE4B,18.358665,0.84474236,2.814406687602245e-75,2.722308950222478e-74
ZFX,18.358341,0.7201577,2.8312005930068114e-75,2.7372002571125142e-74
ACSL3,18.35634,0.99076295,2.937512142524803e-75,2.838579634811128e-74
DDX42,18.356129,1.0737393,2.948992521003497e-75,2.8482668139682344e-74
AP1G1,18.349861,0.68459964,3.309540225720833e-75,3.1949227003899986e-74
USP8,18.34877,0.60864705,3.376656227132964e-75,3.258106955253345e-74
MARK2,18.34429,1.1537167,3.6668811994464467e-75,3.5363987831822606e-74
EMC6,18.343775,0.7625745,3.7017645867440405e-75,3.568282238098886e-74
XCL2,18.340786,1.0359217,3.910962933652093e-75,3.76808088063536e-74
AFTPH,18.338362,0.69719785,4.0893586318533637e-75,3.936830866184158e-74
TGFBR1,18.338352,0.7960758,4.090135502326448e-75,3.936830866184158e-74
DCTN3,18.33435,0.51652706,4.4024876722010457e-75,4.2353922698933165e-74
CSNK2A1,18.329418,0.7991979,4.820313826747959e-75,4.6350811283441805e-74
SLC23A2,18.328749,1.1605227,4.880010623558223e-75,4.690179169046529e-74
APRT,18.321205,0.40032843,5.605796773089818e-75,5.3850874450575135e-74
MSC-AS1,18.321016,1.2427274,5.625314454273323e-75,5.401185144318959e-74
NPTN,18.318552,0.93047124,5.885870382803439e-75,5.648588114305919e-74
CUL2,18.29783,0.95593256,8.61101408103933e-75,8.259819781263608e-74
SMIM19,18.295982,0.8779492,8.907967356354398e-75,8.540475513431792e-74
NT5C3A,18.293913,0.5772679,9.252725894081723e-75,8.866667007609754e-74
PHF10,18.284777,1.5062323,1.09411197080867e-74,1.0479482645513488e-73
HDAC4,18.282944,1.0614327,1.1315093461201596e-74,1.0832375188297105e-73
ARF4,18.278238,0.5662471,1.2334824729440093e-74,1.1802828865803606e-73
SLC30A9,18.273594,0.9201842,1.3430532865608134e-74,1.2844998392679371e-73
EFCAB14,18.27044,0.5510669,1.4230283851341883e-74,1.3603233727555348e-73
TRIM22,18.269314,0.4559193,1.4526800451536504e-74,1.3879903868929018e-73
SRP14,18.259779,0.4629055,1.7298738291208662e-74,1.6520337280740414e-73
USP10,18.259422,0.79263496,1.7412413586411374e-74,1.6620785807751112e-73
FOXK1,18.243277,1.0685887,2.340003828273415e-74,2.2325302248490583e-73
MAGOH,18.241346,0.4483856,2.42417029498516e-74,2.3117039148279537e-73
HBP1,18.237904,0.58151287,2.5817167096813224e-74,2.4607419666363428e-73
CDK5RAP2,18.231909,1.0140008,2.8808999179754806e-74,2.7445691136779068e-73
IREB2,18.229294,0.7119995,3.0220152896362244e-74,2.877605605236089e-73
VPS8,18.228132,0.8369933,3.086807052242006e-74,2.9378716147019246e-73
SELENOO,18.227535,1.6008958,3.1206967308376177e-74,2.96868223767771e-73
POLR2J,18.22656,0.5110185,3.1768003277391596e-74,3.0205844904373115e-73
NUDT5,18.206991,0.7860711,4.542358476701111e-74,4.316895127347613e-73
LPXN,18.203987,0.48136804,4.798450142759364e-74,4.558061766675497e-73
HBS1L,18.188429,0.8840092,6.374166104916279e-74,6.051901132508576e-73
NUB1,18.18631,0.47533724,6.625415776965364e-74,6.287397474474211e-73
PSMD5,18.180906,1.130756,7.311497016926451e-74,6.935112633408473e-73
IMMT,18.1638,0.7804967,9.986909815715854e-74,9.468209848543014e-73
PPP2R3C,18.15961,0.8022962,1.0778707507620816e-73,1.0213934552499957e-72
ZNFX1,18.153276,0.6991148,1.2096622518696271e-73,1.145724634297428e-72
POM121C,18.14841,0.9592783,1.3216904831358884e-73,1.2512259010161134e-72
AKAP10,18.146414,0.9530667,1.3706202394221667e-73,1.2969195766447273e-72
PRKCE,18.145351,1.2014068,1.3973857516926344e-73,1.321606785361115e-72
NDEL1,18.139576,0.75624305,1.5522389191328866e-73,1.467353196598663e-72
ZC3H13,18.136957,0.54921865,1.628002741519229e-73,1.5382306927111673e-72
MEGF9,18.119246,1.2501994,2.246532543178258e-73,2.1206053451477157e-72
NUP210,18.106361,0.5382828,2.839076759519572e-73,2.678642913706798e-72
ATP6V1F,18.104633,0.42607632,2.9295827732321017e-73,2.762702443691844e-72
SLC7A1,18.092508,1.6086857,3.650863777991526e-73,3.4412380735904714e-72
HNRNPH2,18.084492,0.7605031,4.222405376033968e-73,3.978046624854727e-72
HSPD1,18.08268,0.6197639,4.363473344907529e-73,4.108972397167976e-72
AVL9,18.080656,0.79448384,4.526647583908948e-73,4.260579120823968e-72
KAT2B,18.05641,0.53132486,7.024538296235095e-73,6.608469489458094e-72
ITPR1,18.056229,0.8188983,7.04770192237261e-73,6.62707502244052e-72
CHD4,18.055311,0.6252428,7.165586280058275e-73,6.734687431708949e-72
MIA3,18.051601,0.70822823,7.663536144677952e-73,7.199235491073364e-72
GAPVD1,18.05147,0.7571966,7.681983857655402e-73,7.213102693215015e-72
TTC3,18.043362,0.41090506,8.896351368442875e-73,8.349343097251327e-72
PPIL4,18.042665,0.8539055,9.009233061692284e-73,8.451230707152186e-72
SP4,18.04018,0.78673047,9.423503472188487e-73,8.835606897162641e-72
MAPRE2,18.03665,0.40401572,1.0045245739336776e-72,9.414050221615997e-72
TRAPPC11,18.035215,1.3014879,1.0309382646265391e-72,9.656965036961283e-72
SECISBP2L,18.033417,0.6596286,1.065030609739506e-72,9.97154017769505e-72
ESCO1,18.016226,0.7235041,1.4532428020579892e-72,1.3599739431215079e-71
STRAP,18.009876,0.41587225,1.6299067327783192e-72,1.5245705041589938e-71
ATG13,18.009546,0.9603102,1.6396668532689486e-72,1.5329670800175244e-71
ANKUB1,18.006115,2.2007718,1.7444867429824883e-72,1.6301870385234637e-71
PPA2,18.004454,0.7552459,1.7976406802791017e-72,1.6790564597470865e-71
VPS36,17.999355,0.5789768,1.970972551872673e-72,1.840075901481129e-71
CABIN1,17.98295,0.68939215,2.650122164797821e-72,2.4729418464837273e-71
F8A1,17.97317,1.7479945,3.161290532830481e-72,2.948528748638077e-71
PSMC1,17.953217,0.6240624,4.52899701728771e-72,4.222173112638681e-71
VCP,17.95262,0.40538162,4.577922197076738e-72,4.265751502495124e-71
HIPK2,17.950344,1.3231597,4.769411017077382e-72,4.442067338513575e-71
CWC27,17.948414,0.84349823,4.937989873763879e-72,4.596888004272673e-71
KMT2B,17.944468,1.4429066,5.301644147856976e-72,4.933075258452938e-71
RHOH,17.932184,0.36134145,6.612948990567386e-72,6.150294004155067e-71
PSMC6,17.931828,0.6845511,6.655450586652272e-72,6.1868815714779886e-71
CCDC92,17.93173,1.447097,6.667118071633201e-72,6.19478473056593e-71
ZC3H12B,17.92553,4.540812,7.453730234574438e-72,6.922382213106436e-71
PCCA,17.896687,1.0531101,1.2514970258989199e-71,1.1617312050659424e-70
COPS4,17.893414,0.9104378,1.3272362676333889e-71,1.2314537356590873e-70
CHD8,17.892534,0.69415003,1.348364358160724e-71,1.2504641592648838e-70
IQSEC1,17.890865,0.556652,1.3893416232992332e-71,1.2878558448469633e-70
MBNL2,17.88621,0.5367244,1.5103991970427593e-71,1.3994077408964353e-70
TMEM41B,17.885502,0.97007746,1.5297128131985784e-71,1.4166313454174057e-70
RBM5,17.871958,0.6741927,1.9502962998231746e-71,1.8052695361844787e-70
WDR48,17.831617,0.79397476,4.016263520367904e-71,3.7158508069295106e-70
ATXN10,17.802744,0.56267375,6.728999309671049e-71,6.222734333253455e-70
LINC01473,17.798777,1.6642027,7.223036126400989e-71,6.676446429920386e-70
VASP,17.796257,0.47572803,7.55518537872148e-71,6.980163715336257e-70
FAM133B,17.792665,0.44779673,8.055397489803257e-71,7.438792736218506e-70
USF2,17.78808,0.70718145,8.74238188586159e-71,8.069383431251867e-70
KLHL5,17.78268,1.92455,9.626452091502544e-71,8.881207662730871e-70
TRIM28,17.779392,1.0560881,1.0208137875155045e-70,9.413423277145802e-70
GBP4,17.778816,0.80109465,1.0313545942058899e-70,9.506145407169503e-70
IGFLR1,17.772854,1.0894226,1.1470558767899662e-70,1.056760329426839e-69
RBM8A,17.765083,0.37969723,1.3174241334226002e-70,1.2131461384853385e-69
MGA,17.762115,0.8680475,1.3889815781707655e-70,1.278437983144193e-69
CPNE1,17.759487,0.49686775,1.455578836903336e-70,1.3391051565831912e-69
PDK3,17.759203,0.8695318,1.462958633362119e-70,1.3452619613547905e-69
ANXA11,17.748833,0.39556694,1.7597324012497045e-70,1.617399888569949e-69
SERBP1,17.741442,0.38327634,2.0071749458211857e-70,1.8439624103206086e-69
UBAP1,17.740694,0.66843367,2.0340960315389114e-70,1.867817510330991e-69
PSMB4,17.738844,0.611843,2.102150376832848e-70,1.9294033102188165e-69
GPRIN3,17.737968,0.395885,2.1351789201914657e-70,1.9587989268779467e-69
FAM222B,17.730827,1.1146376,2.4243922346930485e-70,2.2230790650643663e-69
NDUFB5,17.719425,0.8111762,2.969315582536933e-70,2.721478562954693e-69
MTG1,17.718683,0.75160784,3.008744666927201e-70,2.756325638690612e-69
PPIP5K2,17.712202,0.81034535,3.37598623167883e-70,3.0913101816327254e-69
GON4L,17.695107,0.51983047,4.5736476771069126e-70,4.186021409991958e-69
BZW1,17.69448,0.36157307,4.62464614380868e-70,4.2307188285202545e-69
NUMB,17.68819,0.79272044,5.1708990219127144e-70,4.72823140470972e-69
ATP5PF,17.68798,0.38668948,5.190293811550153e-70,4.743749150136076e-69
ATXN2,17.67106,0.79321086,7.006706129390721e-70,6.400897550883176e-69
ST3GAL5,17.665249,1.294405,7.766891864901475e-70,7.088737873712316e-69
AGPAT4,17.656084,0.7000876,9.136247738245977e-70,8.334643158135071e-69
DOK2,17.654211,0.4377161,9.44444183771702e-70,8.611781821083255e-69
YRDC,17.643682,2.578142,1.1379579718502469e-69,1.0371477220850317e-68
SEC23A,17.617495,0.8192808,1.8084143442305326e-69,1.647441894222675e-68
R3HDM1,17.607035,0.7663126,2.1754473491538355e-69,1.980881978978234e-68
ACYP2,17.599688,0.638375,2.476895208816373e-69,2.2543202533078507e-68
HIGD1A,17.592361,1.2787106,2.8188464547927287e-69,2.5643508799341756e-68
ADIPOR2,17.584837,0.73650384,3.219008917629733e-69,2.927024465621683e-68
MIDN,17.580194,0.59816515,3.4937420655014323e-69,3.1753620407678603e-68
GRAMD1A,17.579498,1.1163536,3.536971399688137e-69,3.2131595333842834e-68
WRNIP1,17.57768,1.6183212,3.6520920670009136e-69,3.316201279214565e-68
