names,scores,logfoldchanges,pvals,pvals_adj,rank_score
NME2,9.930932,1.0454627,3.0538799026473377e-23,1.4939580483750776e-19,9.930932
SLC25A6,9.228697,1.0215287,2.7394389717726176e-20,8.93422363327443e-17,9.228697
SAMD12,-3.3831162,-1.0010961,0.0007166830262213573,0.036405745509892055,-3.3831162
LINC00881,-3.5472834,-1.3474538,0.00038922569877791616,0.02294086889664537,-3.5472834
LINC00115,-4.0148525,-1.1346024,5.94829924513659e-05,0.005273525150041293,-4.0148525
