group,names,scores,logfoldchanges,pvals,pvals_adj
MKPP,TALDO1,25.216589,0.69089943,2.6349749746225635e-140,2.067409394683814e-139
MKPP,PPP2CB,25.216127,1.5604813,2.665908511653748e-140,2.0908415934284785e-139
MKPP,EMSY,25.210184,0.84000933,3.097602356295505e-140,2.4284408216342322e-139
MKPP,SEC31A,25.20837,0.60961384,3.2427294798718617e-140,2.541198656873552e-139
MKPP,COG6,25.204842,1.0084184,3.5448497273295523e-140,2.776846255579851e-139
MKPP,PDXK,25.201427,1.2675365,3.8639325034354983e-140,3.0255874840826663e-139
MKPP,DIP2A,25.197496,0.8452711,4.266987874123966e-140,3.3398567488343106e-139
MKPP,MTMR10,25.196087,0.76833284,4.421546344746671e-140,3.4594489753699666e-139
MKPP,STK40,25.187618,0.9261285,5.474675475774988e-140,4.281712618303956e-139
MKPP,LIN52,25.186108,0.9994704,5.687377188230419e-140,4.446288326779578e-139
MKPP,P2RY14,25.181973,0.87079996,6.312566568397261e-140,4.933079177731534e-139
MKPP,SDHA,25.177902,0.68490255,6.995010108740814e-140,5.464205900512585e-139
MKPP,S100A12,25.174557,2.6055608,7.610854291863618e-140,5.942904899568527e-139
MKPP,MTMR8,25.164413,1.233313,9.828350713671368e-140,7.671366843443213e-139
MKPP,AGPS,25.163761,1.1061336,9.991013064204539e-140,7.795221038291645e-139
MKPP,WARS2,25.16316,1.254598,1.014389572107643e-139,7.911349201674912e-139
MKPP,DNAJC15,25.155033,0.6048325,1.2449226525798986e-139,9.705436838917711e-139
MKPP,FAM98A,25.149267,1.3587421,1.4395415604660744e-139,1.1218219536121123e-138
MKPP,ZNF37A,25.147276,0.86839074,1.5135691849865333e-139,1.1790414734003376e-138
MKPP,GRB2,25.115133,0.59178245,3.399235867851822e-139,2.646886090812752e-138
MKPP,FNDC3B,25.108686,1.3118694,3.9975224470030255e-139,3.1115162785582817e-138
MKPP,NUP210,25.107899,0.63211673,4.077510631938455e-139,3.172514037605236e-138
MKPP,SACM1L,25.106092,0.9398524,4.266980633872912e-139,3.318611965167931e-138
MKPP,C11orf58,25.09731,0.56857353,5.3212899204794894e-139,4.136948794753383e-138
MKPP,TRIM22,25.09589,0.57353836,5.514599761926184e-139,4.285531697433343e-138
MKPP,MRPL51,25.095844,0.7788286,5.520927458110685e-139,4.288745871389833e-138
MKPP,PRAG1,25.095585,1.0697724,5.557115309003639e-139,4.31514414153108e-138
MKPP,SLIRP,25.080307,0.6766618,8.157784500727922e-139,6.332071682278619e-138
MKPP,LACTB,25.077345,1.3651766,8.788049445465347e-139,6.818578570533937e-138
MKPP,RASAL2,25.073374,2.7411368,9.709481268044821e-139,7.53052435406663e-138
MKPP,PSMC1,25.070238,0.7397481,1.050508572604879e-138,8.144354892524673e-138
MKPP,CEBPD,25.068754,2.9292848,1.0903822116640672e-138,8.450138264492067e-138
MKPP,TSPAN5,25.062748,1.2287263,1.2678460530660138e-138,9.821540604273856e-138
MKPP,RTTN,25.051777,0.84907526,1.6697435770336516e-138,1.292977535235239e-137
MKPP,UBE2I,25.032722,0.590647,2.6927797729383545e-138,2.0843478875339286e-137
MKPP,FAM43A,25.027596,1.7967392,3.062116662214825e-138,2.369296118869897e-137
MKPP,PHF8,25.02376,0.895633,3.371088332634113e-138,2.607330296165388e-137
MKPP,ACAA2,25.015177,1.2221724,4.180118536893228e-138,3.2317882074249975e-137
MKPP,NPEPPS,25.008375,0.6194028,4.9567188144173466e-138,3.8306901169241165e-137
MKPP,PDIA3,25.00775,0.5904131,5.0348926251063474e-138,3.8895688467461904e-137
MKPP,JOSD1,25.006027,0.90918726,5.256875258053636e-138,4.0594528433146625e-137
MKPP,SORL1,25.002388,0.7399236,5.758610087986556e-138,4.445147226892345e-137
MKPP,LINGO3,24.993528,1.5796899,7.188619792059429e-138,5.54680252724838e-137
MKPP,CTNND1,24.990862,1.0037284,7.68487118843578e-138,5.927377194139193e-137
MKPP,ATP6V1A,24.989855,1.0125135,7.881087932921995e-138,6.076325006754043e-137
MKPP,GIMAP7,24.98797,1.7659465,8.261874849437892e-138,6.367403192351346e-137
MKPP,DCP2,24.982199,0.7195166,9.545454143772776e-138,7.353757743517547e-137
MKPP,EXOSC7,24.979136,0.993677,1.0306039642447624e-137,7.936583381480327e-137
MKPP,DYNLL1,24.974497,0.6699587,1.157378613532799e-137,8.909356691427936e-137
MKPP,MAGED1,24.974058,0.7528636,1.1701421318151004e-137,9.004066549491894e-137
MKPP,API5,24.964941,0.7093797,1.4698659009673932e-137,1.1305949665931586e-136
MKPP,EEA1,24.96392,0.73623437,1.5078406873400088e-137,1.159348784670699e-136
MKPP,GOLGA1,24.962955,1.1461749,1.544653157558929e-137,1.1871866844899104e-136
MKPP,DCAF7,24.961792,0.6877485,1.5902557393092946e-137,1.2217559602200343e-136
MKPP,CHIC1,24.953072,1.0874954,1.977584576172708e-137,1.5187352820466072e-136
MKPP,CNKSR2,24.945602,0.846041,2.383357225400221e-137,1.829640415324893e-136
MKPP,RNPC3,24.944407,0.67952305,2.455686557956468e-137,1.8844264535722414e-136
MKPP,CORO1C,24.939192,0.7949811,2.797355657682581e-137,2.1457724621533808e-136
MKPP,ARL8B,24.923555,0.67388356,4.133534601369709e-137,3.169475120674078e-136
MKPP,CARMIL1,24.90644,0.84119284,6.33580891934762e-137,4.856212649188963e-136
