"group","gene","scores","logfoldchanges","pvals","pvals_adj"
"MKPP","SLC22A4",7.2017303,1.6129825,5.94531664756864e-13,1.23961594203115e-12
"MKPP","GK-AS1",7.179711,1.6458044,6.98589295864649e-13,1.45363625494252e-12
"MKPP","ACOT12",7.115481,1.6366813,1.11523441243178e-12,2.31420010418506e-12
"MKPP","PRSS57",7.108393,2.3527703,1.17401500002553e-12,2.43488346799147e-12
"MKPP","ASB16",7.104856,1.9602422,1.20448030551254e-12,2.49727385232776e-12
"MKPP","SUSD4",7.0807934,1.6099786,1.43331336628794e-12,2.96857281451337e-12
"MKPP","RFPL3S",6.978117,1.6657506,2.99162456999515e-12,6.15175594637085e-12
"MKPP","DACT1",6.975356,1.5312152,3.05096701497819e-12,6.27246507134831e-12
"MKPP","ZBTB46",6.948864,1.8533113,3.68239682698741e-12,7.56187859276835e-12
"MKPP","NRIR",6.9382796,1.5034277,3.96903026646188e-12,8.14279558126715e-12
"MKPP","LINC02458",6.816912,2.206762,9.3018115934924e-12,1.89384922756695e-11
"MKPP","PVALB",6.6890583,2.2318578,2.24611174302221e-11,4.52972426955154e-11
"MKPP","MME-AS1",6.670309,4.6468506,2.55265436811106e-11,5.13998154714933e-11
"MKPP","AKR1E2",6.617353,2.0252254,3.65687986891919e-11,7.32874081063199e-11
"MKPP","GLIS3",6.617321,2.0943475,3.65766756055832e-11,7.32956874808041e-11
"MKPP","RARB",6.5916815,1.746269,4.34872159584631e-11,8.69833222810187e-11
"MKPP","TDRD1",6.516701,2.496971,7.18704474719178e-11,1.43155630713608e-10
"MKPP","SLC1A1",6.499033,2.0594845,8.08378577102771e-11,1.60804635526553e-10
"MKPP","S100B",6.469404,2.059104,9.83901877905726e-11,1.95382504027392e-10
"MKPP","PCDH9-AS3",6.3979187,1.5071982,1.57509210103009e-10,3.11075920800937e-10
"MKPP","STAR",6.3937664,1.6667403,1.61848659667284e-10,3.19549447318073e-10
"MKPP","LOXL3",6.372548,1.618626,1.85913057907429e-10,3.66432989235754e-10
"MKPP","VPREB1",6.3368134,1.9926553,2.34565449756423e-10,4.60794771692972e-10
"MKPP","CLDN5",6.334652,1.5994747,2.37877739089787e-10,4.67160939232131e-10
"MKPP","IGSF9B",6.1925797,2.2548573,5.91874706524549e-10,1.15195984257732e-09
"MKPP","LINC01259",6.1389456,1.7078698,8.30709850780432e-10,1.61167265120677e-09
"MKPP","ITGB5",6.138169,1.6449373,8.3478104230929e-10,1.61925277830929e-09
"MKPP","ATP6V0E2-AS1",6.117933,1.5932586,9.47971279161752e-10,1.83698771941347e-09
"MKPP","LINC02109",6.067225,1.9444852,1.30139335922577e-09,2.51239791370658e-09
"MKPP","ENTPD3",5.9846864,1.6968191,2.16806952751097e-09,4.16296580456626e-09
"MKPP","PPP1R42",5.9811325,1.9752297,2.21591343173553e-09,4.25356677788698e-09
"MKPP","COL9A1",5.9805036,1.6036968,2.22449152026651e-09,4.26878984687408e-09
"MKPP","GTSCR1",5.9690304,2.2678444,2.38667942329094e-09,4.57733440703295e-09
"MKPP","KBTBD11",5.8796406,1.6237388,4.11158084135802e-09,7.83860228991559e-09
"MKPP","AADACL2-AS1",5.8780003,2.4368703,4.15251973790392e-09,7.91510873088874e-09
"MKPP","HKDC1",5.8538938,1.8540303,4.80195435410421e-09,9.13964038528462e-09
"MKPP","LINC01269",5.8292646,2.4792628,5.56722213106175e-09,1.0574587717008e-08
"MKPP","NOX1",5.8280063,1.972474,5.60934070807768e-09,1.06525212515202e-08
"MKPP","NCBP2-AS1",5.820698,1.5968976,5.86023861024747e-09,1.11235958022429e-08
"MKPP","IFI27",5.820542,1.5423833,5.86572094577405e-09,1.11329221597388e-08
"MKPP","PPEF1",5.765433,1.9229783,8.14484585681052e-09,1.53914383125126e-08
"MKPP","RNF212B",5.7379065,2.2613451,9.58541646814426e-09,1.80526881086282e-08
"MKPP","ADGRB3",5.706925,1.7847557,1.15035550828808e-08,2.16235894199628e-08
"MKPP","GRPEL2-AS1",5.70669,1.6039127,1.15194559415315e-08,2.16513988919305e-08
"MKPP","CFAP97D2",5.6513567,1.7886695,1.59186185006696e-08,2.98138903925251e-08
"MKPP","ME1",5.598335,1.8493589,2.16420330959186e-08,4.03825024907919e-08
"MKPP","SGK2",5.5982814,1.8111701,2.16487136947898e-08,4.03911164740319e-08
"MKPP","ZNF521",5.4990687,1.9194378,3.81802635705796e-08,7.06822514237561e-08
"MKPP","SIGLEC1",5.454818,1.9642797,4.90230479202711e-08,9.05154747786248e-08
"MKPP","RNF217",5.445725,1.7077545,5.15948535286208e-08,9.51831897660085e-08
"MKPP","LINC01644",5.3610067,3.526342,8.27594492249591e-08,1.5170369109452e-07
"MKPP","LINC00581",5.3610067,4.1066165,8.27594492249591e-08,1.5170369109452e-07
"MKPP","SLC35F3",5.3527484,3.0684166,8.66283678235698e-08,1.58706478941261e-07
"MKPP","KCNA2",5.310732,1.5146735,1.09185844722868e-07,1.99453753690914e-07
"MKPP","SPATA45",5.300927,1.6982478,1.1521602436729e-07,2.10214187861924e-07
"MKPP","FNDC5",5.2887225,2.50899,1.23173674005903e-07,2.24544666754939e-07
"MKPP","MID1IP1-AS1",5.2540383,2.602327,1.48799901546938e-07,2.70605620211011e-07
"MKPP","TIMD4",5.2293816,2.7136104,1.70078062843408e-07,3.08756613203433e-07
"MKPP","POU6F2",5.21804,4.2994976,1.8082627382815e-07,3.27812537175211e-07
"MKPP","LINC02295",5.202415,2.0328822,1.96715553657514e-07,3.5615562120376e-07
"MKPP","LINC01954",5.181702,2.2118478,2.19870238021091e-07,3.97415556770433e-07
"MKPP","CPA6",5.180289,1.5737913,2.21542664275846e-07,4.00216659393441e-07
"MKPP","SLC24A3",5.180019,1.7053819,2.21863596277583e-07,4.0072243418495e-07
"MKPP","ZDHHC1",5.178302,1.6101058,2.23914590090319e-07,4.04314911773309e-07
"MKPP","DCST2",5.146907,1.5838219,2.64816976382648e-07,4.76938664873968e-07
"MKPP","EXOC3L2",5.1253653,2.364766,2.96961821596982e-07,5.34241879655212e-07
"MKPP","STAB2",5.1167674,1.6979052,3.10816486321418e-07,5.58345451605389e-07
"MKPP","EQTN",5.0540338,1.7414922,4.32574835494554e-07,7.73590237704025e-07
"MKPP","PDZD9",5.026639,1.682391,4.99151040990306e-07,8.90616173073612e-07
"MKPP","MTUS2",4.9908013,1.5057341,6.0129313928102e-07,1.06993763294089e-06
"MKPP","AGT",4.9737554,20.218811,6.56681087865738e-07,1.16584426849544e-06
"MKPP","CCL23",4.939757,4.584989,7.82200573313427e-07,1.38479153339339e-06
"MKPP","PRB2",4.9362698,2.95559,7.96309891209732e-07,1.40887811493599e-06
"MKPP","GJA3",4.9091187,1.5478345,9.14865657728964e-07,1.61542060913557e-06
"MKPP","OCA2",4.8796434,1.6349666,1.06277685318053e-06,1.87169628863617e-06
"MKPP","NBAT1",4.825179,20.224642,1.39877450268707e-06,2.44976456355326e-06
"MKPP","BAHCC1",4.8101945,2.8601959,1.5078363787764e-06,2.63911827011597e-06
"MKPP","ANKRD61",4.8053493,1.5402684,1.54481424035455e-06,2.70238915208814e-06
"MKPP","ABLIM3",4.7469406,1.5572628,2.06516668775718e-06,3.59370224508959e-06
"MKPP","B3GNT8",4.7332034,2.0267155,2.21003934574143e-06,3.84102050958951e-06
"MKPP","ASAP2",4.7277803,1.6682491,2.26987813019211e-06,3.942218447821e-06
"MKPP","ACER1",4.7009983,2.1727352,2.58892762628709e-06,4.48359463591343e-06
"MKPP","CKB",4.6754403,1.5446377,2.93323585096553e-06,5.07135175222597e-06
"MKPP","BCL2L10",4.6753097,1.5247821,2.93510554833938e-06,5.07413599875475e-06
"MKPP","SPOCK3",4.6629844,2.5820565,3.11656340688051e-06,5.3816548487326e-06
"MKPP","PCLO",4.6600313,1.7369989,3.1616140928209e-06,5.45704018420388e-06
"MKPP","FBXO39",4.62598,1.7409282,3.72831247299852e-06,6.41368074475912e-06
"MKPP","CLEC10A",4.6167755,1.92088,3.89748151196534e-06,6.69939548718709e-06
"MKPP","LINC01845",4.605804,1.9160532,4.10875430940979e-06,7.05759342753957e-06
"MKPP","MLIP",4.5902267,1.9484323,4.42765242415436e-06,7.59536273221977e-06
"MKPP","GDAP1L1",4.589786,1.6972809,4.43700366808569e-06,7.61073700710912e-06
"MKPP","OR52N4",4.589744,1.7664455,4.43789524868653e-06,7.61159910827399e-06
"MKPP","AGR2",4.589325,1.7555237,4.44682050019056e-06,7.62623869831104e-06
"MKPP","SCN5A",4.553652,1.796786,5.2722554725241e-06,9.01813768237339e-06
"MKPP","LINC02572",4.5235987,1.8702989,6.07969119705317e-06,1.03684327474234e-05
"MKPP","PLA2G4C-AS1",4.48412,2.6080275,7.32154803838025e-06,1.24505129064939e-05
"MKPP","FOXO6",4.464416,1.7625772,8.02874251765458e-06,1.36247015510767e-05
"MKPP","KNDC1",4.463682,1.6247548,8.05630799520208e-06,1.36679239509376e-05
"MKPP","SCG3",4.460393,2.6636703,8.18095426524467e-06,1.38745807819646e-05
"MKPP","ZNF630-AS1",4.459122,1.7630047,8.22960513042936e-06,1.39534627148637e-05
"MKPP","GNA14",4.402715,2.2162123,1.06904431834867e-05,1.80492314248894e-05
"MKPP","PTX3",4.377431,2.2214925,1.20086452476358e-05,2.02486144080773e-05
"MKPP","CABP5",4.3771853,2.1055605,1.20221774129694e-05,2.02696853021699e-05
"MKPP","TRPM5",4.3491616,19.75585,1.36658839228914e-05,2.2989513119252e-05
"MKPP","RAB44",4.3255677,1.5788176,1.5213937625789e-05,2.55476127573535e-05
"MKPP","SLC9A9-AS1",4.3093367,2.3270664,1.63744979828407e-05,2.74611052903863e-05
"MKPP","LINC02050",4.30896,1.7285328,1.64023925300579e-05,2.75055289252012e-05
"MKPP","CCDC179",4.195044,2.133062,2.72818329076609e-05,4.53030300693406e-05
"MKPP","LINC01543",4.1949377,2.158704,2.72946798966873e-05,4.5316672002238e-05
"MKPP","RAB19",4.184975,1.5343733,2.8519709658861e-05,4.73184397663721e-05
"MKPP","LINC01054",4.178477,19.899876,2.93467937219421e-05,4.86412044342676e-05
"MKPP","ENPP7",4.158211,3.2838297,3.20749213137088e-05,5.30910218462742e-05
"MKPP","ZNF341-AS1",4.1545234,1.8660687,3.25966174604735e-05,5.39271736951762e-05
"MKPP","ANGPTL2",4.1544757,2.0049117,3.26034540678877e-05,5.39339241863578e-05
"MKPP","C4BPA",4.146357,4.5697813,3.3780673141125e-05,5.58105548822638e-05
"MKPP","TDRP",4.0873566,2.1888824,4.3631659994253e-05,7.17527754588489e-05
"MKPP","TUBB8",4.0869994,1.8697982,4.36988066532968e-05,7.18569956799757e-05
"MKPP","LINC01392",4.028838,2.2318692,5.60531346608096e-05,9.18402192952124e-05
"MKPP","GBP7",4.000527,19.670122,6.32016065853326e-05,0.000103189740313875
"MKPP","ATP2C2",3.9914463,1.7034576,6.56715396478337e-05,0.000107141961633217
"MKPP","SLC16A9",3.9214544,1.9635526,8.80160729065955e-05,0.000142790753337801
"MKPP","TRPC3",3.9214284,1.5240926,8.80255957437598e-05,0.000142790753337801
"MKPP","LINC01498",3.9214284,1.5638007,8.80255957437598e-05,0.000142790753337801
"MKPP","ZNF750",3.85709,2.4002087,0.000114744879082666,0.000185151133329728
"MKPP","NLGN1",3.8567255,1.9570193,0.000114916087502185,0.000185381533408306
"MKPP","FGFR4",3.8565853,1.8953531,0.000114982001025392,0.000185442000829544
"MKPP","GPR143",3.8497245,1.7210648,0.000118250719819592,0.000190635202292781
"MKPP","LINC01554",3.8319824,2.2232707,0.000127114805005032,0.000204621792064698
"MKPP","CCNA1",3.8142955,19.340736,0.000136572001764693,0.000219340194561024
"MKPP","MAL2",3.8142955,19.458483,0.000136572001764693,0.000219340194561024
"MKPP","RFPL2",3.8142955,19.255209,0.000136572001764693,0.000219340194561024
"MKPP","LINC01983",3.7845986,4.0928593,0.000153956801833613,0.000246371172577701
"MKPP","PEAR1",3.7551312,1.6869733,0.000173250696296142,0.000276703364766806
"MKPP","GATA1",3.7505548,1.6512285,0.000176443678105985,0.000281710989978616
"MKPP","MIA",3.7354445,1.5232599,0.000187383865849589,0.000298690736961939
"MKPP","ADAM20",3.6779423,2.1496606,0.00023512313363967,0.000372601998628204
"MKPP","TMEM30B",3.6779134,1.6201751,0.00023514968929928,0.000372613905596267
"MKPP","GATA2",3.6230538,1.8194892,0.000291145350816891,0.000459223942026835
"MKPP","SLC24A5",3.6203513,2.7646427,0.000294203178481992,0.000463692529224853
"MKPP","IL13",3.6203198,2.3771644,0.00029423907069629,0.000463692529224853
"MKPP","KPNA7",3.618504,19.310978,0.000296310854260828,0.0004665817008269
"MKPP","LINC01865",3.618504,19.43671,0.000296310854260828,0.0004665817008269
"MKPP","NHS",3.5885885,1.7088431,0.000332473108228079,0.00052209564094431
"MKPP","KCTD15",3.5259192,1.9409127,0.000422015606853558,0.000659848293640464
"MKPP","IGLV3-24",3.4925783,2.8899207,0.000478381563182345,0.000745478253432518
"MKPP","MAFA",3.492252,2.3459933,0.00047896608702811,0.000746210859153349
"MKPP","OLFM1",3.492252,2.236753,0.00047896608702811,0.000746210859153349
"MKPP","REG4",3.4920444,2.0956216,0.000479338403528378,0.000746612583001138
"MKPP","HSD11B1",3.4920444,1.6338547,0.000479338403528378,0.000746612583001138
"MKPP","JPH4",3.4878428,1.8767802,0.000486934329575657,0.000758202511429653
"MKPP","IGKV2D-40",3.4279058,2.6587214,0.000608256277435981,0.000941567821918145
"MKPP","SPATA41",3.425206,2.6214914,0.000614333469906641,0.000950674364502423
"MKPP","KCNJ10",3.42501,1.9091233,0.000614776879531032,0.000950762285602866
"MKPP","CYP4F22",3.4249773,2.0098574,0.000614850810082039,0.000950762285602866
"MKPP","BMX",3.4249446,2.1789806,0.00061492474890586,0.000950762285602866
"MKPP","PPFIA4",3.4249446,1.8949193,0.00061492474890586,0.000950762285602866
"MKPP","HSPB8",3.4249446,2.4697762,0.00061492474890586,0.000950762285602866
"MKPP","PVR",3.4162693,1.697453,0.000634854194358418,0.000980491466077784
"MKPP","VWA2",3.4115071,19.30049,0.000646048135661951,0.000996285752906696
"MKPP","LINC00433",3.4115071,18.885082,0.000646048135661951,0.000996285752906696
"MKPP","LINC02513",3.4115071,18.778418,0.000646048135661951,0.000996285752906696
"MKPP","LINC00315",3.4115071,18.818058,0.000646048135661951,0.000996285752906696
"MKPP","UGT2B15",3.4115071,19.447681,0.000646048135661951,0.000996285752906696
"MKPP","LRFN5",3.4115071,19.502365,0.000646048135661951,0.000996285752906696
"MKPP","SMARCA1",3.3896656,1.8396156,0.000699779339589819,0.00107727811478983
"MKPP","RLN3",3.3896375,2.0043046,0.000699850927931624,0.0010773035681062
"MKPP","CKM",3.3868372,3.9202845,0.000707032961347645,0.00108776012168022
"MKPP","SHISAL2B",3.38669,3.6197467,0.000707412958311637,0.00108795286013498
"MKPP","SLC22A18AS",3.386653,3.0954895,0.000707507987200258,0.00108795286013498
"MKPP","WNT3A",3.386653,3.1880484,0.000707507987200258,0.00108795286013498
"MKPP","SPATA22",3.3866162,3.4270792,0.000707603027950629,0.00108795286013498
"MKPP","TFCP2L1",3.3863087,1.6740006,0.000708396358172357,0.00108908704719647
"MKPP","CADM3",3.305304,1.5369374,0.000948734143258728,0.00144822760865019
"MKPP","PCP4L1",3.2981186,2.0908892,0.000973350377317766,0.00148422887280443
"MKPP","KRTAP5-11",3.298088,2.2440445,0.000973456324283116,0.00148422887280443
"MKPP","COL5A3",3.2979963,1.8422087,0.000973774229258018,0.00148436660575842
"MKPP","SYP-AS1",3.2979963,2.0665495,0.000973774229258018,0.00148436660575842
"MKPP","CLEC2L",3.2979352,2.162348,0.000973986219316769,0.00148457410341101
"MKPP","LINC02466",3.2979045,2.1768641,0.000974092230371725,0.0014846200454797
"MKPP","PPP1R36",3.297874,1.7425125,0.000974198252111701,0.00148466599667615
"MKPP","GOLGA8Q",3.2200694,3.3204198,0.00128159538838085,0.00194104168419786
"MKPP","CLCN1",3.2200017,2.4298437,0.00128189855679482,0.00194129690045761
"MKPP","TBX20",3.2199337,2.050715,0.00128220179140766,0.00194129690045761
"MKPP","MESP2",3.219866,2.2521493,0.00128250509223242,0.00194129690045761
"MKPP","OR2B6",3.2198322,2.5494852,0.00128265676747836,0.00194129690045761
"MKPP","LOXHD1",3.2198322,2.4049537,0.00128265676747836,0.00194129690045761
"MKPP","HHIPL2",3.198163,1.6320592,0.00138306039299234,0.00208825044522177
"MKPP","RASGRF2-AS1",3.1911247,18.443752,0.00141720052178642,0.00213534918074356
"MKPP","SPINK13",3.1911247,19.147997,0.00141720052178642,0.00213534918074356
"MKPP","ADARB2-AS1",3.1911247,18.970419,0.00141720052178642,0.00213534918074356
"MKPP","KL",3.1911247,18.704762,0.00141720052178642,0.00213534918074356
"MKPP","POU6F2-AS2",3.1911247,19.122257,0.00141720052178642,0.00213534918074356
"MKPP","LINC01822",3.1911247,19.018929,0.00141720052178642,0.00213534918074356
"MKPP","NAV2-AS3",3.1911247,18.981169,0.00141720052178642,0.00213534918074356
"MKPP","VEGFC",3.1911247,19.312963,0.00141720052178642,0.00213534918074356
"MKPP","S100A1",3.1911247,19.35225,0.00141720052178642,0.00213534918074356
"MKPP","INTS6L-AS1",3.1911247,19.000261,0.00141720052178642,0.00213534918074356
"MKPP","FLRT1",3.1911247,19.416986,0.00141720052178642,0.00213534918074356
"MKPP","ZNF214",3.17072,3.9279695,0.00152061605490383,0.00228711875191069
"MKPP","PSCA",3.1705654,3.607684,0.00152142554092853,0.00228780872857062
"MKPP","SLC16A8",3.1705654,3.4951277,0.00152142554092853,0.00228780872857062
"MKPP","FIGNL2",3.1186306,1.7137783,0.0018169354804685,0.00271942737355114
"MKPP","USP43",3.094819,1.8116556,0.00196932991475241,0.0029423415875296
"MKPP","VSIG2",3.0947244,2.1808455,0.00196995866976075,0.00294283160927386
"MKPP","AIRN",3.0540485,1.8366147,0.00225775503203121,0.00336069910746894
"MKPP","ARMCX1",3.0537097,1.6714568,0.00226030645054749,0.00336424101500823
"MKPP","TRPM2-AS",3.0032978,2.9594228,0.00267070921436928,0.00395582756087942
"MKPP","A3GALT2",3.0030155,2.2885368,0.00267318776351446,0.0039578803685682
"MKPP","EYA4",3.0030155,2.0642042,0.00267318776351446,0.0039578803685682
"MKPP","PCDHGA7",3.0029802,2.1136987,0.00267349772992338,0.0039578803685682
"MKPP","ZNF697",3.002945,1.8458861,0.00267380772917946,0.0039578803685682
"MKPP","CLYBL-AS1",3.0029097,2.093732,0.00267411776128578,0.0039578803685682
"MKPP","EFS",3.0029097,1.7824724,0.00267411776128578,0.0039578803685682
"MKPP","HTR6",3.0029097,1.9355575,0.00267411776128578,0.0039578803685682
"MKPP","COL8A2",3.0011053,1.6969156,0.0026900155619411,0.00398080802511257
"MKPP","RNF157-AS1",3.000606,1.5768133,0.00269442822475484,0.0039870365624624
"MKPP","MXRA8",2.9984374,1.8504502,0.00271367997067713,0.00401400632445462
"MKPP","IFNK",2.954363,19.02119,0.00313315109494888,0.00461112369328818
"MKPP","GFOD1-AS1",2.954363,19.108286,0.00313315109494888,0.00461112369328818
"MKPP","OR2T8",2.954363,19.059958,0.00313315109494888,0.00461112369328818
"MKPP","LINC01608",2.954363,19.031166,0.00313315109494888,0.00461112369328818
"MKPP","HCG9",2.954363,18.575993,0.00313315109494888,0.00461112369328818
"MKPP","RFX8",2.954363,18.507355,0.00313315109494888,0.00461112369328818
"MKPP","CRYBA4",2.954363,18.244118,0.00313315109494888,0.00461112369328818
"MKPP","CSTL1",2.954363,18.858805,0.00313315109494888,0.00461112369328818
"MKPP","CYP2C18",2.954363,18.494356,0.00313315109494888,0.00461112369328818
"MKPP","ROPN1B",2.954363,18.891045,0.00313315109494888,0.00461112369328818
"MKPP","PNCK",2.954363,18.713352,0.00313315109494888,0.00461112369328818
"MKPP","DNAI1",2.954363,19.02714,0.00313315109494888,0.00461112369328818
"MKPP","PRR15L",2.954363,18.683674,0.00313315109494888,0.00461112369328818
"MKPP","GPR179",2.954363,18.760704,0.00313315109494888,0.00461112369328818
"MKPP","LINC01740",2.954363,18.565681,0.00313315109494888,0.00461112369328818
"MKPP","IGKV2OR22-4",2.939902,3.133133,0.003283159312465,0.00482635841389534
"MKPP","DCUN1D2-AS",2.939902,2.945955,0.003283159312465,0.00482635841389534
"MKPP","SGCG",2.9398613,2.4793806,0.00328359104477661,0.00482635841389534
"MKPP","KBTBD11-OT1",2.9398613,2.7365777,0.00328359104477661,0.00482635841389534
"MKPP","SPTSSB",2.9398613,2.2498677,0.00328359104477661,0.00482635841389534
"MKPP","VWDE",2.8810568,1.8218447,0.00396344187461154,0.00579862658709522
"MKPP","THSD7A",2.8809915,1.8578355,0.0039642636063076,0.00579939520396435
"MKPP","ERICD",2.8808608,1.7129867,0.00396590753382517,0.0058009327718561
"MKPP","NODAL",2.8144453,1.7904512,0.004886148510961,0.00710818184986134
"MKPP","SMAD5-AS1",2.789251,1.8794532,0.00528300852849146,0.0076581903019128
"MKPP","HEY2",2.78919,1.8508812,0.00528400572983508,0.00765906845343799
"MKPP","LYPD1",2.7730372,2.6400862,0.00555357691252987,0.00803330095398759
"MKPP","THRSP",2.7729635,2.136164,0.00555483498304437,0.00803330095398759
"MKPP","SMIM10L2A",2.7729635,2.4510531,0.00555483498304437,0.00803330095398759
"MKPP","IL22",2.7728899,2.536625,0.00555609331072803,0.00803330095398759
"MKPP","MYOZ2",2.7728899,2.36791,0.00555609331072803,0.00803330095398759
"MKPP","VAT1L",2.772853,2.0320628,0.00555672257102259,0.00803330095398759
"MKPP","NPM2",2.7728162,2.1370058,0.00555735189562658,0.00803330095398759
"MKPP","GPR61",2.7728162,2.2149127,0.00555735189562658,0.00803330095398759
"MKPP","KRT2",2.7727423,1.9538643,0.00555861073778577,0.00803330095398759
"MKPP","RBMS3-AS3",2.7727423,1.7176968,0.00555861073778577,0.00803330095398759
"MKPP","HTR7",2.7189026,1.6111827,0.00654989066711609,0.009424829809113
"MKPP","CASKIN1",2.7187583,1.7726535,0.00655274398557172,0.00942824222865201
"MKPP","CYP2S1",2.7186143,2.07234,0.00655559842186062,0.00943096235251938
