Sample,mMDSC_ARG1_score,mMDSC_IDO1_score,mMDSC_STAT3_score,mMDSC_CD33_score,mMDSC_SIGLEC9_score,mMDSC_TGFBR2_score,mMDSC_TGFB3_score,mMDSC_ENTPD1_score,mMDSC_NNMT_score,mMDSC_TLR5_score,mMDSC_suppressive_score,Th1_Cytotoxic_scores,Th1_Exhaustion_scores,Th1_TCR_signaling_scores,Th1_IFN_response_scores,Th1_Activation_effector_scores,Th1_Unhelped_CD4_T_scores,Treg_Treg_signature_scores,Treg_Exhaustion_scores,Treg_TCR_signaling_scores,Treg_IFN_response_scores,Treg_Activation_effector_scores,Pro_Proliferation_scores,Pro_Exhaustion_scores,Pro_Treg_signature_scores,Pro_TCR_signaling_scores,Pro_IFN_response_scores,Pro_Activation_effector_scores,Pro_Unhelped_CD4_T_scores,CD8_exhausted_like_Exhaustion_scores,CD8_exhausted_like_Apoptosis_scores,CD8_exhausted_like_TCR_signaling_scores,CD8_exhausted_like_Cytotoxic_scores,CD8_exhausted_like_Activation_effector_scores,CD8_exhausted_like_IFN_response_scores,Condition
HC38,-0.34414257443469504,0.031119602866794754,-0.12488251071045364,-0.0377433114811994,-0.026116779507070347,-0.15319565337637198,-0.000793134647866954,-0.34414257443469504,0.032282867846281635,-0.019442450620126034,-0.021238997180577784,0.2729466061957311,-0.0007263913359435682,0.19515622929560317,0.007488432426433858,0.18639426711965712,0.0036535056857938293,-0.004595179552744183,0.013374391216526471,0.23982332642697868,0.009125210774531062,0.17035827605899026,0.23718807538350425,-0.004224407884351002,-0.047863635204190895,0.22146416296724414,-0.09690791237128656,0.18606911805830537,0.09316051385100825,0.032027925163305104,0.14397692543370955,0.3278468065945273,0.6168374974771907,0.36426719162511556,0.01428944587727021,HC
HC39,-0.617569874272202,-0.0203413184483846,-0.4696942401654793,-0.08113234621105772,0.03488989093086937,-0.3357517444726193,-0.0013201525717070608,-0.617569874272202,-0.0203413184483846,-0.0203413184483846,-0.06338456957459467,0.1584988586659141,-0.005336934900060174,0.2452239701018981,0.01236230882676265,0.1294204267927756,-0.00878553892143434,0.08243191710143573,0.027579585506785104,0.2774371506383208,0.010148763209764307,0.06871004992502473,1.062286294301351,0.26988375024529354,0.05354915148770164,0.32733254215952856,-0.04317944721484237,-0.003347221794556534,-0.035689207332069706,0.024209030990901857,0.12234362398520951,0.3815819422371836,0.49073413691376744,0.3181196824967661,0.045234690809304916,HC
HC40,-0.6867620578178992,-0.04197521292246305,-0.2581164561785184,-0.1190163883796105,-0.09129154856388386,-0.13814325974537775,-0.0027484766336587758,-0.763859382042518,-0.04197521292246305,-0.04197521292246305,-0.08374232708934473,0.18833662366420284,0.001356048628765633,0.33486513291316594,0.03443032947672637,0.20808992961616438,0.011833334126797448,0.05280084705508227,0.03985688608000717,0.39073372865629546,0.04678512738035935,0.09275814898009267,0.299373779296875,0.1417007731327036,0.046675326184743515,0.4308473645725692,-0.03636356454778416,0.05720857796229218,-0.022330092488442654,0.046336738074382613,0.15352933238409694,0.5003312581629035,0.5505786920859365,0.4283698125651714,0.013650715309770427,HC
HC41,-0.4210580501102266,-0.029764392375946042,-0.23340291908809116,-0.05699976058233352,-0.04238012325196039,-0.22199150766645162,0.0,-0.554148994627453,0.03698787677855719,-0.029764392375946042,-0.038656513884163926,0.35677449448388704,-0.0012720502322843103,0.22892250392312447,0.00302068705765542,0.19620962107750764,0.03938651915069788,0.02244713574083846,-0.003219605371412411,0.25625194032423254,-0.03482281983907106,0.11845847469426148,0.5247027524312338,0.050081605963797335,-0.07044881089289386,0.21949682501247703,-0.07875972644696126,0.5583664278662144,0.12624228292063083,0.015223003031028496,0.11282365702424804,0.350685241621382,0.5995840788597654,0.3669798477580821,0.023648411752323004,HC
HC42,-0.6049809880690141,-0.023015554384751755,-0.14920005386525936,-0.04799972902644764,-0.05251249139959162,-0.3839826250076294,-0.0022698529200120407,-0.6049809880690141,-0.023015554384751755,-0.023015554384751755,-0.04224589978518114,0.06312292864371193,-0.01387445407811328,0.20712056925401776,0.017737248495054255,0.10325142462081756,-0.020633241994506734,0.08091596109527313,0.020912596953306477,0.2981816365509499,0.03077923788568612,0.07867769602549307,-0.10563257217407226,0.1807049550292437,0.5577494856799662,0.3949544070569172,0.08487108367571783,0.010394588481442008,-0.10019887601348067,0.025038069114082552,0.06816371957431717,0.38722058601105497,0.41877355331387156,0.337377066352347,0.05401876197749684,HC
HC43,-0.4248195791916109,-0.019904337735243246,-0.2960862095255248,-0.03874740197624958,-0.048290761558102885,-0.24394390844962963,-0.0024205142007747166,-0.4248195791916109,-0.019904337735243246,-0.019904337735243246,-0.04362881285839138,0.13595435469357267,-0.013122486663131825,0.23773867158292952,0.009604226033526519,0.24844543909320058,-0.0012434854041828557,0.05316516989050758,0.038751085135427236,0.38076532279917175,0.02136965863753966,0.2916554254023386,0.5947367280324299,0.14621860428858793,-0.0014583373221446426,0.3589717444733285,-0.04233193111114727,0.10769727410367405,0.008118851358915958,0.023420712321753683,0.08111786469601168,0.39822544314694935,0.41470906392652956,0.3977142206657854,0.02586399395208217,HC
HC44,-0.7669396931416279,-0.050441732664366024,0.04738171848090919,-0.10047488057935561,-0.08875456365379128,-0.3347087405178998,0.10893513408867088,-0.7669396931416279,-0.050441732664366024,-0.050441732664366024,-0.06057081966146368,0.271591899900701,-0.002887214564067881,0.38812768870891456,0.00841380246384935,0.309384761960775,0.02737516174953828,0.13266828271404515,0.05280239019219073,0.47335160055996767,0.014500658158590477,0.19513928248787676,-0.09266122636340914,0.10457604429817288,-0.019640046998822745,0.4694648862997354,-0.009534626835276819,0.20556469047997045,-0.04333691413879692,0.06945936435878841,0.20436366375964596,0.6002356960025277,0.6823978173054651,0.5751018739634801,0.02348791531980587,HC
HC45,-0.3415829917861194,-0.01275725806631693,-0.16052346264443745,-0.03565838046190215,-0.039044865515173936,-0.06887356397582263,0.0,-0.3415829917861194,-0.01275725806631693,-0.01275725806631693,-0.022128516394630836,0.41970455812312996,0.0020483114683922127,0.1653894748625553,0.006581108883012397,0.1895853047247409,0.027142289465213923,0.029542603477879854,-0.0030671206266710306,0.19838422797616856,0.005785509880527447,0.163445734642456,,,,,,,,0.0010389096347025659,0.08941957767147003,0.23726975991137642,0.48780176330557184,0.3007518787655914,0.019139472746693583,HC
HC46,-0.5405329450746862,-0.02488336429363344,-0.20114298704193861,-0.05995000001860828,-0.06514096829949356,-0.27431496317793685,0.0,-0.5945977829723823,-0.02488336429363344,-0.02488336429363344,-0.05279397067126241,0.2978063647650897,-0.0030908335960098884,0.2430255307454137,0.02828708092160069,0.2099668377956511,0.03091690263279222,0.02052162248876901,0.006842477478257707,0.2755938274456021,-0.013970180520744495,0.060973887696412085,1.6399012692769368,0.2623118112975997,0.08326134928531767,0.4103794422988435,-0.005534447091481487,0.042341499534825244,-0.03248511588993966,0.025196658983295175,0.13523820546900298,0.41497161201628757,0.6346659260328937,0.4722621542730777,0.06076954223064282,HC
HC47,-0.42345829486846925,-0.015123020112514495,-0.1490346732735634,-0.05441509798169136,-0.04059898294508457,-0.06732302337884903,-0.004427591264247894,-0.42345829486846925,-0.015123020112514495,-0.015123020112514495,-0.04440077418556153,0.02973072127888495,-0.02355316492794148,0.1609772457402724,-0.022364767482344936,0.06763376460491423,-0.030123597620339497,0.0401343883748759,0.021636015819946817,0.25422652042298977,-0.002984329249686214,0.060695354524863535,0.6007381362915039,0.25978876734123457,0.18208455713999072,0.42936817460031573,0.062267537933368054,0.03346635323236507,-0.03290262230113455,0.040365617947548484,0.08653127728620859,0.360815312230935,0.3968829701803702,0.22979509626981884,0.03022747687057068,HC
HC48,-0.34649030562809535,-0.007162150382995606,-0.15643201637268067,-0.03994557687214443,-0.028801385845456804,-0.183504355771201,-0.0010447901317051477,-0.2989107821328299,-0.007162150382995606,-0.007162150382995606,-0.028238415542006783,0.13364808245717616,-0.007909000692873825,0.14892261502357446,0.007717916416750019,0.09165754818680878,-0.007538096331869184,0.021905865523905464,0.04447195944294515,0.28145751761928434,0.005733055894558958,0.06736427815395178,0.6096605523427329,0.11586523965611274,0.09896326978227626,0.24707748174605315,0.015727845318798953,0.0946594450059447,-0.006115920892899221,0.05422888669917502,0.15511413283633732,0.3495036347704296,0.568915694630419,0.2458367408733677,0.04790833454031339,HC
HC49,-0.510890640366462,-0.022896918596759918,-0.0031471836951471187,-0.05713053926344841,-0.04926124230507881,-0.27898309192349835,-0.0019094337186505717,-0.5413020933828046,-0.022896918596759918,-0.022896918596759918,-0.02985307801355809,0.28398993493091546,-0.009059153232980515,0.22414019062023174,0.017314253066502246,0.18572911980284842,0.013816095040670537,0.0693604135410381,0.008561716636700365,0.2639912035018518,-0.0035945676836469332,0.10145933401667181,0.8450147120157877,0.15617509188198497,-0.022535049526912515,0.44271496550167655,0.16310630109643742,-0.10790341592043753,0.09234091352171217,0.03128289100770118,0.17594473904381602,0.4050306302668502,0.7344159685610069,0.4740542139720778,0.057942445249280085,HC
HC50,-0.5411538127263388,-0.02082310366630554,-0.14205877415339152,-0.036147691249847416,-0.0017552374203999846,-0.40282973877588907,-0.0009015035629272461,-0.5834011319478354,-0.02082310366630554,-0.02082310366630554,-0.03668738692233546,0.27795215532042045,-0.005715292228026865,0.23238959238197424,0.026400312416087483,0.1912038742314591,0.02655993796503074,0.04887705939715905,-0.0015329738006912052,0.2744272513749521,-0.022898179004039395,0.07059313142720154,,,,,,,,0.02633503345927622,0.15284570399072758,0.40756598299593927,0.66480385655615,0.455935185006424,0.07215661434629296,HC
HC51,-0.32166420660157136,-0.014511437485183496,-0.16245336574056873,-0.0337522320125414,-0.03370847930078921,-0.22143022675445115,-0.003084219089452771,-0.32166420660157136,-0.014511437485183496,-0.014511437485183496,-0.03390152643541539,0.35038581091346005,0.002719137161795072,0.17753973253994595,0.012569648834946486,0.2007876513242333,-0.004959534049020343,0.04331243764241989,0.017756908633525463,0.19542846208138032,0.012670926400393415,0.19129705834351896,,,,,,,,0.029803761312646344,0.10136185246107367,0.2707872101663608,0.5378233712059923,0.32632718340619976,0.019371372194968987,HC
HC52,-0.34228905818773353,-0.011398023771203082,-0.208387312847635,-0.039659924009571905,-0.029560492474099864,-0.2669065871031388,-0.0016811230700948963,-0.37125050727180814,-0.011398023771203082,-0.011398023771203082,-0.03413717373142433,0.34568148396044274,-0.001545907716567108,0.2284821149064515,0.020683451433564065,0.26314204535529734,0.020621815147445623,0.08173109057361161,0.012879569367569807,0.31647372146775943,0.05192296050255894,0.25850232901302084,,,,,,,,0.04202914549293116,0.13619273418201622,0.3852336096464439,0.643729843267118,0.3943266907453762,0.03943517333175251,HC
HC53,-0.613547064590454,0.007186609148979186,-0.026478360223770137,-0.05969246292114258,-0.05522497634887696,-0.329389373588562,-0.0014586993694305419,-0.5950437455654144,0.0069824560880661,-0.020353743195533753,-0.038881070260641575,0.3115773438700521,0.0041088202346743355,0.3007928630358759,0.014065103468490523,0.24996103684150311,0.02416338489174097,0.04382513867834617,0.003924256773697133,0.3289730239864231,0.009080770188192339,0.23228572445716628,0.594946863827882,0.19012897978617885,0.04425121086323994,0.4314093037215759,0.05280939058911849,0.22607044118583153,0.06338964845106058,0.04017281564092515,0.14988995701987912,0.46042392232725604,0.6144185618113945,0.45723048937224187,0.03565123268771096,HC
HC54,-0.5224987656729562,-0.01926168665593984,-0.2586155447667959,-0.023785494979546996,-0.04601059281096166,-0.28970265135473133,-0.0036659043175833565,-0.5839825478378606,-0.01926168665593984,-0.01926168665593984,-0.04820826954483398,0.4709003101542264,0.00830588180314767,0.2512290684989175,0.010230156839618094,0.2128267579539747,0.05401825294546405,0.08243513949238924,0.010058886218774415,0.2874908972162329,0.03897798651211446,0.12947160717132727,-0.051846707661946614,-0.036192707329214424,-0.07146788958021275,0.40177484040082884,0.04065199626078303,0.5898998687939594,0.01516390141483731,0.02296300396368309,0.14540049434905863,0.3815634202223974,0.6755980338351587,0.3872005084445477,0.02801663700139841,HC
M01,-0.8160617613792419,-0.0018605839354651334,-0.1588620209693909,-0.006137771861893791,-0.07329117621694292,-0.45813113838434216,-0.004134389843259539,-0.372541743346623,-0.03131982411657061,-0.03131982411657061,-0.034856924524843604,1.094713474798331,0.11048375864119966,0.4764379598321926,0.07401355182774351,0.3727050687115676,0.09522687179274644,0.1869687831902239,0.1581121709459704,0.45305218177707574,0.085281891437898,0.05380216546339841,0.23468302456537882,0.29973752795318326,0.1219676884022296,0.484180615564327,0.15824470004074392,0.04340645063427054,-0.031084681219633474,0.14309778715850618,0.2745143055170454,0.5695090476876133,1.0124955602793126,0.49270680597373556,0.05637605343394638,MKPP
M02,-0.44310580405992334,-0.02949276323171006,-0.38603354188584793,-0.008488007869917092,-0.05734102642413267,0.015159024282829042,-0.0028821157610293517,-0.5808244649896916,-0.02949276323171006,-0.000321647272896521,-0.008091910550532334,0.5272102954622554,0.08019500706460106,0.45212384912705567,0.012648983813882233,0.26025434625664423,0.025083315817661857,0.15130191128268947,0.12603756670508792,0.4218994137221679,0.007853397692950745,0.09498354409953982,0.46062510905843795,0.24770946558114942,0.11457527174218725,0.4362694513489535,0.04032587299443879,0.05835608238803518,-0.05065489899917455,0.10616714376018252,0.11793273638815437,0.5330798674453336,0.4805507633292457,0.3351547319810002,-0.026000314846632316,MKPP
M03,0.22847528413490015,-0.014018705398948105,-0.179183073176278,-0.009770854899176843,-0.0137017606916251,-0.4273935367111807,-0.0020349354986791256,-0.47132647876386286,-0.014018705398948105,0.002980311082469094,0.04479524913882105,0.6467147132985427,0.0841732385878377,0.4541209530803977,0.0005115692385088818,0.32506891755501005,0.03875059570201688,0.13625238787591792,0.1320700507975888,0.4659544961339737,0.020705471613883634,0.15953887311965953,0.39227521358501344,0.23879266572735386,0.08278816618453554,0.5000760601619855,-0.01596347322575491,0.12300720070391306,-0.0429432005280419,0.12255249550380617,0.16161255827422863,0.5905497306102138,0.636655466296305,0.4047425198530977,9.927612292774085e-05,MKPP
M04,0.06745623917255587,-0.023535084770721137,-0.12111316421656933,-0.0037073134913027848,-0.014037990199709404,-0.4109739960976017,-0.0019913034358070895,-0.3803762560909234,-0.023535084770721137,-0.01392523882458511,0.028633063084392937,0.1520946605253348,0.07102949909606197,0.3290885833515024,0.007119864920448404,0.08474866793873749,-0.008158023415140514,0.19630350126870014,0.12521151957191703,0.39548694793099315,0.024690964095934655,0.04764439852743541,0.2760025391072938,0.25068537167099175,0.11949834866104796,0.448589410594162,0.04222894961122843,0.09433643050299464,-0.03703747193700181,0.1473095753071258,0.2527173645724898,0.49337014913235977,0.705632821241437,0.3392958249870191,0.04253966990486227,MKPP
M05,-1.0368587254842123,0.01039167267481486,-0.23163360907236735,0.022192810519536334,0.007324853006998693,-0.34697458896636957,-0.0013712226549784344,-0.6105652196566264,-0.023375379021962482,0.05975501321156818,0.023910237315378252,0.4796806350764765,0.0678052612823918,0.39524605811649705,0.010478539058571908,0.2523503712174517,0.01875997425818219,0.11906939286289571,0.12297922221370611,0.4168861814311348,-0.02903351260834957,0.11558480753023433,0.490730303923289,0.32053243215112187,0.14663044286413138,0.5194506258695286,-0.05537759217618167,0.0622983154153007,-0.040447396299579066,0.1095017911842168,0.2768814833680845,0.5351486251637357,0.8538662573844488,0.40154975547573335,0.011880541910995827,MKPP
M06,-0.7161722439733045,-0.019438396589509372,-0.16731126242670522,-0.03704070358440795,-0.03807742386028685,-0.12621516499026067,-0.004639194916034567,-0.5200308581467332,-0.02548574511347146,-0.03415955072846906,-0.005015682269026907,0.5876902076142309,0.05026790303157698,0.5745703235024449,0.0026854421418175587,0.49306269975582084,0.04724719942108415,0.11579998298723707,0.0805236078576354,0.546965531708342,0.019012477320317987,0.35398454978404903,0.6047284827497271,0.26854406039651446,0.12920707796848904,0.6073062708169178,0.010296217540063688,0.26883472728260416,0.0018157729514913642,0.06171678318898642,0.05563924718057247,0.6644841317619126,0.36968303813402426,0.5143939932742257,-0.019234919190603987,MKPP
M07,-0.36138580402223075,-0.030629258802751216,-0.150810519631316,-0.028250398752166003,-0.03673608992157913,0.11794747967545578,-0.002337397642251922,-0.2942990430680717,-0.0340334654217813,-0.029919385292181154,0.0366264263627951,0.4453322946178827,0.042442440311551956,0.4788695118545934,-0.01799683281121961,0.34664805492932954,0.010618277616514802,0.1329776513888082,0.07988075004417017,0.47262553634706733,0.017999141572542263,0.2355335947445038,0.28975974856278836,0.19037897909749824,0.09845341821150941,0.4928796308531544,-0.008307560727460972,0.17368125659271041,-0.04875494901464087,0.07924891251805496,0.12089151210630734,0.627965430709403,0.46434827481019275,0.48695839299301746,-0.014796600431396125,MKPP
M08,-0.021930479340052322,-0.0026346315414525192,-0.10856276691191855,-0.027853303347580165,-0.02479563547015654,-0.337852230433824,-0.002118622864730627,-0.08321303707616338,-0.002337269940728807,-0.007196667208281936,0.04904125037832353,0.41421220584070856,0.11972986336710902,0.45027213097893914,0.059475643460181596,0.2991792430962339,0.045539648059254464,0.2526165672503358,0.1699349712468296,0.4986098623372208,0.08430411089033195,0.17717668794182265,0.36632867529726865,0.2644352091222805,0.1633175557679545,0.48891583350973716,0.09050840862429066,0.1485169234559787,-0.00607832384983112,0.1150889418416798,0.18327648748148118,0.6040791387686877,0.4879768858711149,0.4594140317405235,0.0667146546408485,MKPP
M09,-0.747239025922922,-0.033419758112002644,-0.27501560498506594,-0.032814776377800184,-0.010089266300201417,-0.6069917275661078,-0.003954251347443996,-0.7319543661521032,-0.033419758112002644,-0.02122611574637584,0.012338733802143727,0.9693910188663311,0.16680479312412225,0.5778831854860313,0.550071760785918,0.5321565056716862,0.08296151624843943,0.1588157369460701,0.20094956704725997,0.5239105415232107,0.5429219279830786,0.26099205775602674,0.3741175727676927,0.3289408312494104,0.21296948453841114,0.5487179261773422,0.5106291206817977,0.23197335027165564,-0.03473012577026854,0.20532584494262648,0.37098981871737857,0.6580893836247231,0.9875020809501404,0.6051008993449526,0.5013321976054849,MKPP
M10,0.03285547121711399,-0.009080428078240556,-0.015190925320146589,-0.011064321504751212,-0.03149062254683302,-0.35491255211735906,-0.0012929501010495211,0.03436065199818065,-0.004256999709389426,-0.0028639993460282042,0.06606654871756087,0.8967683099438947,0.12405628253529506,0.4279611439460879,0.07649861285540521,0.3792201279065153,0.04982066907347413,0.18037758510783042,0.16217607478104093,0.4815809103775645,0.0487002806383239,0.1456726294806938,0.5465095272064209,0.31685954258995946,0.1636419526593451,0.5265049232070194,0.02993437051876095,0.10251392528226286,-0.0362941284059149,0.15155867499827413,0.22695520701299085,0.5005139914459904,0.8178795719256745,0.369463021211312,0.05725955517552332,MKPP
M11,-0.5405986829628622,0.00615713539876436,-0.09786535481761273,0.054878699958772585,-0.01670427449663779,-0.39775108446752216,-0.0013702456485059926,-0.3938845710467575,-0.015899376071485363,0.0320102870643587,0.06575176340926517,0.5536558060171145,0.15002142422924325,0.5540866743806705,0.25103230164138407,0.3984080992427631,0.013199452142706007,0.21643112439582407,0.20541810725058082,0.5617406045847974,0.3030292746789047,0.25710990259729255,0.6101594021419684,0.3645899721999762,0.17130877442124567,0.5569096018940466,0.3182428096889045,0.1898544645852062,-0.01904446388315605,0.19135021966769114,0.27048712631256866,0.630629387088496,0.7498236078844814,0.5186482324052004,0.18297828885802345,MKPP
M12,0.17292194232680919,-0.009621841224714938,0.09583394597754868,-0.02329036049527417,-0.012453777717709077,-0.44710246917524227,0.000489748194987672,-0.026723387493697588,-0.008292303543610331,-0.008895852615861113,0.08814449281968971,0.5845697318107272,0.18092744427003843,0.42052769430644293,0.17337294914521195,0.3127111932989186,0.036677043547347576,0.1478024200684689,0.223736915647176,0.4944297105549441,0.24946763464126426,0.1683045207176215,1.2547160635297259,0.45640191796653845,-0.014655513525757722,0.47228144819201195,0.15623791420683114,0.06495345789594247,-0.0016223570338630118,0.25041227311081443,0.3442259954930184,0.5903652180545302,1.018141001246423,0.47655557935621046,0.19119965324426005,MKPP
M13,-0.7383717006683349,-0.002296807956695558,0.1865537696838379,-0.033286758136749264,0.09031830600102743,-0.13819967451095583,-0.003320224380493164,-0.41696944179534917,-0.030125873279571534,-0.030125873279571534,0.10881184531029642,0.8842981053563496,0.0677005023611873,0.4303517338662692,0.07097924941231416,0.30104265243660777,0.060586349225034676,0.1538138852567239,0.09760167601919169,0.4018793142528799,0.07187768475406793,0.022097294452438968,0.10765919688976174,0.18020790654097676,0.08495832181121865,0.41118219305246045,0.03664988061914781,-0.03100088867830099,-0.04629973358858688,0.11144986368431516,0.21663695193055732,0.5325136286160307,0.667771596107027,0.36958635608332224,0.060031105631348176,MKPP
M14,0.2401917685035966,0.03133692252941621,-0.0023929331812084244,-0.008081538974729359,-0.03187141867173024,-0.2194721390813844,-0.0009350981202899901,0.12366492210697924,-0.0016580830211313361,-0.012281661149783012,0.0850302411646521,0.6047894358418774,0.11705197052393232,0.4003550178149802,0.05596495392373963,0.2681441186451674,0.016049234253017963,0.1219474632224168,0.14972300033154445,0.47382123945311794,0.08836047693192602,0.1319009391065294,0.36595668780176266,0.23084818677686184,0.0916242256774054,0.4770571994107547,0.05581826528503361,0.08159522206198287,-0.046235651447868266,0.15859560462273511,0.2526636273315833,0.51658758730182,0.7428521574927573,0.35479963215817933,0.08406847696440208,MKPP
M15,-0.3576593221459433,-0.020760238538278596,-0.24022053592672973,0.002551122318918461,-0.027699654904481407,-0.141807942813802,0.0019983607753414974,-0.13976498024485937,-0.02553112242823449,-0.02553112242823449,0.0036598449785543935,0.18205718435161358,0.01811871559803668,0.21059169318790585,0.014373604460488803,0.07811893415676378,-0.02483176431040875,0.17429844667245864,0.06516400486042269,0.3086737859648989,0.024930293136573682,0.04919132488608962,0.03299133671654596,0.15847092682118494,0.2891686646554213,0.4266430871341284,0.08037931722046968,-0.02085626571778067,-0.08159005610143764,0.04222202816478096,0.08177845081806691,0.39406705145265297,0.26278665471381074,0.18509130722083306,0.034284188283986716,MKPP
M16,0.05628351616638678,-0.013584230751902968,-0.16973756863011252,0.03742410347417549,0.06434640096293555,-0.35519572873910266,-0.0014500178120754382,-0.18638666141916202,-0.018813645365061585,0.008163383470641241,0.09756749657635437,0.5050660978148924,0.0974244547577634,0.3529232221617902,0.0020148304411748,0.23028959114564504,0.03476261014072118,0.20543739861533544,0.09808044447636216,0.3764274343560081,-0.032393330742763154,0.0300292371147862,0.18539948972917739,0.2147208483554301,0.05284730513171566,0.43328578596394113,0.0016802294289007397,0.031807970536574394,-0.044233805121162484,0.09902991569229298,0.22092556125362145,0.5099772616836884,0.8075600505418099,0.4373372820740127,0.002203151682005799,MKPP
M17,0.5900218659322619,0.0014718954171535476,-0.1296104161290155,0.024030061735623123,0.0260672632622834,-0.3332249130834128,-0.002322085053448516,-0.25678971397703976,-0.015439454881465378,0.016370220927224642,0.13260727943502387,0.3837788622229162,0.11375897023321416,0.4137450791146205,0.25539971905718745,0.23877488436093652,-0.005975566477643401,0.1931339150579753,0.15366485526476742,0.43592466582621703,0.29665546100696066,0.118728442055019,0.3188996992767721,0.2605590509044305,0.09777509741295075,0.45184808265684223,0.2969849135943223,0.05927191754518547,-0.043503282083510744,0.15416864447892087,0.27354650250845164,0.5348829623798242,0.7065586404885251,0.40046346540905237,0.2494286773063015,MKPP
M18,-0.9929486645062764,-0.051014910380045575,-0.33346737551689143,0.07035922543207804,-0.024464157342910773,-0.11550436941782632,-0.0027370274066925047,-0.7436796101729075,-0.051014910380045575,-0.01903597338994344,0.037477365226456616,1.0788726059949172,0.17594582466110337,0.6135896631401211,0.3478952410727905,0.4526502961159267,0.0662710527638617,0.13962272453004532,0.19499849956924065,0.5702228722330634,0.3234927077839774,0.1911035093817858,0.6198413867576449,0.435610268600996,0.08075886973112166,0.6203365178711169,0.28586415345602606,0.23265540790468534,0.01815064976387899,0.19341042122514682,0.3398005815175935,0.6531685267360383,0.9175621041553458,0.48966836568952893,0.2980435714476051,MKPP
M19,-0.9413347139503017,-0.07844065088214297,-0.32416774865352743,-0.16697581348997173,-0.1629393499547785,-0.718357740387772,-0.008244410464257905,-0.9596418380737305,-0.07844065088214297,-0.07844065088214297,-0.07003526704918744,0.7523985453726674,0.1701630247181058,0.5332029442167514,0.2886242733480014,0.28652205286824933,0.056320839743696435,0.16599619650112818,0.21059321608146883,0.5445378221168001,0.28306904285191953,0.052846022454904676,0.5951943662696414,0.38497892960447827,-0.007197036350523904,0.5481465713181017,0.2441870136211718,0.01744133490084584,-0.020062432247253778,0.19239456481752001,0.2662986954801554,0.5939015501901834,0.7779486286458962,0.3333663281493942,0.2343322944316622,MKPP
M20,-0.8381592273712158,-0.05146243542432785,-0.06884737213452659,-0.09565294682979585,-0.06147850523392359,-0.3524057805538177,-0.007652091383934021,-0.8167631218830745,-0.05146243542432785,-0.05146243542432785,-0.06092589644434884,1.0977013519665058,0.15103517440547093,0.5628833851091087,0.2977419220040346,0.41369785661393,0.10537851553809592,0.31289521579960733,0.21522579726284813,0.5289583523263014,0.3019820770384729,0.03421799674586265,0.4688121923732297,0.32984067022497054,0.11969514959880098,0.5731804579090766,0.24031218089964848,0.059351843559177886,-0.009782501777155816,0.17202721484087324,0.38784989289082406,0.6109141439101078,1.0465509312602712,0.46042936981075994,0.26254014219425476,MKPP
M21,-1.0392673913799988,-0.04469552305279946,-0.070454256680547,0.1373172735438055,0.14750903003069818,-0.4424513114228541,-0.0040528465533743105,-0.5006524614411958,-0.04469552305279946,0.11219557477503407,0.12794553372365963,0.7054364900890895,0.1684179159876369,0.548155341241045,0.19632911744846646,0.3172641142985678,0.03433653742398598,0.20297675561454454,0.21703254842567063,0.577179077336542,0.24161242313696557,0.1524800703608056,0.6126531773455003,0.38702459993992766,0.2018582926597483,0.6153743578790587,0.16879601010895323,0.1237038653125219,-0.02508402758915268,0.21447297037268445,0.3064583612226515,0.6450799936128344,0.9640147822980679,0.4269898942055304,0.18951805790520643,MKPP
M22,-1.0738818225778382,-0.06453557129563957,-0.12062091268342116,0.056428537615414325,-0.021443525593856285,-0.2734476637840271,-0.004134585487431493,-0.7539407324790954,-0.06453557129563957,0.0236426461154017,0.02468748750674485,0.576621850947751,0.15888893463905834,0.5649038143703808,0.27360252469978413,0.344079339462024,0.03719312642786727,0.25964822849519875,0.19224906032311914,0.611395697341285,0.2721971010479043,0.22748939457803505,0.7909162928722158,0.4072352263465978,0.335263257591265,0.6076744813799669,0.22828192969550026,0.10735306121474512,-0.03206857122542767,0.20853530024375144,0.28046433607201093,0.6981777699740055,0.747634104119537,0.4912717308446833,0.26872973819896223,MKPP
M23,-0.4743112379270243,-0.018389034262785674,-0.09980503408621388,-0.016763327781190263,-0.0013458321956878007,-0.3875742908403383,-0.0016720972669885513,-0.5376460728408597,-0.018389034262785674,0.0802641004619869,0.0704332872867131,0.5029680044371848,0.13074765400460134,0.5559384069892183,0.32845684768609124,0.3842968072324713,0.02744911013290684,0.19279033353431707,0.2136731459463585,0.6025634141118512,0.42823375018855714,0.25500588897170917,0.9007814767814818,0.4370113851557651,0.08120770008090099,0.6179093148671918,0.3909728914587221,0.1992019244122441,0.012127012006705334,0.18888565216479003,0.2669039261367608,0.6872698613825045,0.6233113835430617,0.4599550664326205,0.3355076186117151,MKPP
