names,scores,logfoldchanges,pvals,pvals_adj
RBX1,20.5954,1.6191155,3.017884060955234e-94,9.777144918008612e-93
CD164,20.54818,1.5316594,7.990518934356316e-94,2.5632536804505638e-92
COX7A2,20.533207,1.5602291,1.0875449610982596e-93,3.471628025900611e-92
UQCRH,20.488543,1.5649594,2.7242698639234766e-93,8.612037592448237e-92
TGFBR2,20.33316,1.6991549,6.544925994472788e-92,2.026441643351954e-90
PLP2,20.288422,1.8789167,1.6273838814327512e-91,4.99132410530973e-90
NDUFA13,20.198864,1.732046,1.0017578079204818e-90,3.043850432513663e-89
PAK2,20.129837,1.5270773,4.04316840459128e-90,1.2171802975544947e-88
SEC11A,20.091125,1.678346,8.82399293965683e-90,2.640181863045946e-88
PJA2,19.820978,1.6197459,1.962592699053033e-87,5.647649108098493e-86
NUP214,19.80898,1.767977,2.490741871440764e-87,7.146457029377254e-86
RAC1,19.466467,1.5693021,2.113594176429164e-84,5.942357879937626e-83
TMEM87A,19.107035,1.6233331,2.2065850076004027e-81,5.9970076984339834e-80
PHF20L1,18.962936,1.6447009,3.4531058784093206e-80,9.230925659660326e-79
NDUFB1,18.953697,1.5609032,4.116274289984705e-80,1.0958810245771526e-78
UBR5,18.937399,1.5506326,5.610174950145937e-80,1.487532566727042e-78
PPP2R2A,18.747528,1.595795,2.0280039038727604e-78,5.2982617344435475e-77
DNAJC5,18.710087,2.1856585,4.0970132744719864e-78,1.0646793592943935e-76
PARP4,18.708414,1.6018146,4.227663882819823e-78,1.0971740962734522e-76
RANBP9,18.53463,1.6016397,1.0853359827284642e-76,2.7510174235790914e-75
STXBP2,18.430927,1.8254362,7.419923921015453e-76,1.8495932647952916e-74
AVL9,18.40379,1.6095583,1.2249012759858192e-75,3.041734539148542e-74
ZNF407,18.379126,1.5148364,1.9305643029315895e-75,4.7578441158394635e-74
CHMP3,18.225224,2.0617628,3.255429063535422e-74,7.864473569785326e-73
PRKAA1,18.040812,1.691635,9.316516867034909e-73,2.2044208229037378e-71
GABARAPL2,17.873869,1.6094137,1.884555422677885e-71,4.3538347710697586e-70
PCMTD1,17.853458,1.5503814,2.7168205977887154e-71,6.247091123093958e-70
ABHD2,17.827051,1.6676004,4.3581585355112465e-71,9.974321195658955e-70
SNX14,17.699833,1.5820045,4.205480303244959e-70,9.524634094201083e-69
WDR83OS,17.653614,1.5003186,9.544665376416144e-70,2.1345144238366984e-68
RREB1,17.508156,1.7600389,1.2415054645096913e-68,2.7512773419621337e-67
ROMO1,17.367027,1.6591333,1.4663054553982187e-67,3.188073905692483e-66
IL4R,17.3641,1.9809545,1.5430239054528966e-67,3.351153360921452e-66
GLIPR2,17.351065,1.6624705,1.9362533987399527e-67,4.195858970824296e-66
TNPO1,17.348175,1.671136,2.0361156274036513e-67,4.402509458235873e-66
SNX13,17.326773,1.7372853,2.954465686340694e-67,6.353075225309308e-66
PPP4R2,17.211124,1.6780413,2.1913273984630677e-66,4.655797452022292e-65
AP2S1,17.16417,1.640791,4.924834370770718e-66,1.038460764733205e-64
TRPS1,17.126509,1.6226833,9.413831828733577e-66,1.9765006569169382e-64
RAB5IF,17.046894,1.57254,3.686095949494079e-65,7.665199313464415e-64
ZNF33A,17.01349,1.5402899,6.523348230621215e-65,1.3522126925508043e-63
CNIH4,16.98588,2.1162293,1.044756510957548e-64,2.158795713454836e-63
CD58,16.901907,1.7871848,4.355855994355636e-64,8.897222348387379e-63
HSD17B11,16.570774,1.5603683,1.1335633951440485e-61,2.258815531179098e-60
CBL,16.54829,1.5858427,1.647152791496072e-61,3.2557056387873877e-60
ARL8B,16.500944,1.5638574,3.6119950356321275e-61,7.096337234663601e-60
PSMA2,16.474092,2.1420379,5.632672302812356e-61,1.0978100759106792e-59
RGCC,16.244331,1.787672,2.449961640008852e-59,4.66804765060304e-58
ZNF106,16.150616,1.5037923,1.1243512260944755e-58,2.1216301631838664e-57
NDUFB3,16.141485,1.8546793,1.3036611769235515e-58,2.4576148275568454e-57
STX7,16.012867,1.7350006,1.0390819471539597e-57,1.9291039413575601e-56
NPC2,16.012589,1.5841329,1.0437641758727945e-57,1.935959942509843e-56
COX17,15.917902,1.5587521,4.760738573855852e-57,8.714511918915932e-56
RHOT1,15.712085,1.6493146,1.2499943394042529e-55,2.2175783529884335e-54
TBC1D2B,15.587906,1.9262363,8.797050747222503e-55,1.5424792923086914e-53
SLK,15.463456,1.5626214,6.122340628641185e-54,1.0592569533267083e-52
VPS53,15.443118,1.5074817,8.394149173473454e-54,1.4471956918636876e-52
SPG21,15.443026,1.5888232,8.406282802061636e-54,1.4480118122424479e-52
CPB2-AS1,15.402242,2.4885798,1.5809346812069091e-53,2.7018104665377115e-52
AP3S2,15.177185,2.0167868,5.00818140241217e-52,8.368923457079535e-51
