names,scores,logfoldchanges,pvals,pvals_adj
LINC00987,8.761202,2.07649,1.9317913602099533e-18,1.7058345368496557e-17
NREP,8.731216,1.6653985,2.519483889642192e-18,2.2078486678243805e-17
AREG,8.725845,1.7262152,2.6420047389725587e-18,2.3100423919667128e-17
RSAD2,8.647282,2.8429966,5.274079963234228e-18,4.550405499143182e-17
LINC02573,8.614625,2.5818517,7.017097761166295e-18,6.003960165741236e-17
APOO,8.607111,1.6298193,7.492520217871668e-18,6.39675548094733e-17
EMID1,8.571881,2.8181276,1.0180765642734286e-17,8.635336891938643e-17
ADAM28,8.482335,1.8163,2.2071923299438288e-17,1.8520728778876862e-16
PLCB4,8.41818,2.809781,3.823760462806667e-17,3.150456620471615e-16
SNHG19,8.397891,1.75407,4.5457023482795083e-17,3.726447572313926e-16
SLAIN1,8.380139,1.534268,5.2865020226598434e-17,4.310261315808659e-16
MEIS1,8.369739,2.1708622,5.774631185814219e-17,4.694556836062012e-16
ZBED3,8.348159,2.7353792,6.933554423789499e-17,5.604121972933206e-16
ARHGAP32,8.31548,2.2140498,9.13815759958068e-17,7.307538533248662e-16
IFIT3,8.257185,2.5711815,1.4914818117478278e-16,1.1725719603166532e-15
MIRLET7BHG,8.228711,1.675935,1.892391673929534e-16,1.4806205627930077e-15
HACD1,8.216994,2.2584574,2.0866723300367603e-16,1.6287197508639542e-15
PDZD2,8.210548,1.6708101,2.201809931394239e-16,1.715850925429011e-15
GNAI1,8.196806,2.6042292,2.468592203197693e-16,1.9161210722797483e-15
RASAL2,8.115289,2.4452717,4.846303328969576e-16,3.716005624658176e-15
GUCY1A1,8.104036,1.7032423,5.31653858937861e-16,4.0717818832469914e-15
FCER1A,8.057701,2.1485057,7.774291562631378e-16,5.891841103701425e-15
CCNYL1,7.9933143,1.5252714,1.3135861969144883e-15,9.803300801381657e-15
ALDH1A1,7.919925,1.7073935,2.3765357147807804e-15,1.743030392309982e-14
ENPP3,7.9117556,3.096627,2.5378394893161037e-15,1.857854213503087e-14
SNCA,7.910987,2.0329282,2.553567050249962e-15,1.8686686626511312e-14
CYTL1,7.903675,1.6559381,2.707979719309218e-15,1.9801848709806718e-14
COL24A1,7.900938,2.3420718,2.7681258982378656e-15,2.0226545024913575e-14
RBPMS,7.890473,2.313794,3.010434981823342e-15,2.1939736210174734e-14
BAALC,7.8448834,2.3868942,4.33354993419937e-15,3.130265969450471e-14
EFHC2,7.808878,1.7061152,5.769923723074884e-15,4.138778130979814e-14
PRKG1,7.787442,2.2929392,6.8379220785351935e-15,4.8744793891721915e-14
CCDC71L,7.774576,1.7110666,7.57005072207776e-15,5.378749184081976e-14
PROM1,7.762247,2.6258576,8.343762215601643e-15,5.909183461270102e-14
FNBP1L,7.7197022,2.5671027,1.1660179880883584e-14,8.16337745649839e-14
EREG,7.718497,1.9813501,1.1770940687679292e-14,8.235029223328866e-14
CRHBP,7.694714,2.8583944,1.4181118154823127e-14,9.882340457748538e-14
CPA3,7.685929,2.1124132,1.5189079195669884e-14,1.0558433452961572e-13
IL1B,7.672002,1.5152739,1.6933241523171887e-14,1.1741660883253987e-13
PKIG,7.6377897,1.7320569,2.209821680422012e-14,1.5199223424428095e-13
ARHGAP22,7.615823,2.787124,2.6201730864318687e-14,1.7958510317092402e-13
CLEC11A,7.5997043,1.7207752,2.9680814579618344e-14,2.0272048156857654e-13
DEPTOR,7.5490804,2.0966623,4.383423014916156e-14,2.9567329043736417e-13
EGFL7,7.4902477,1.5207821,6.874376327799113e-14,4.572324812453196e-13
HOXA10,7.4783278,2.454689,7.527440167074346e-14,4.993116921671553e-13
CCR3,7.4652724,2.955181,8.312743172868602e-14,5.493541317348626e-13
CTPS2,7.4582143,1.8901926,8.770294836255437e-14,5.782248293660593e-13
ADGRG6,7.4227967,2.7220988,1.146725786101918e-13,7.502216710946951e-13
DNLZ,7.4103813,2.6597195,1.2593694505116981e-13,8.206240894975994e-13
NPR3,7.4017844,1.9486412,1.3436670081161923e-13,8.746798408122971e-13
NEGR1,7.3032017,1.5935211,2.809996428519847e-13,1.7864200816529034e-12
PRKG2,7.29559,1.9026368,2.9735357492181546e-13,1.889160634438339e-12
SULF2,7.271608,1.9335344,3.5523395805826655e-13,2.24522548168093e-12
DYTN,7.213956,2.5574985,5.434940733983521e-13,3.3956232529562436e-12
PBX1,7.1849003,1.7982516,6.725622173470647e-13,4.1740239356318944e-12
YRDC,7.1744275,1.5197481,7.261048455285148e-13,4.494912881145833e-12
HEMGN,7.158025,2.1144629,8.184778147675046e-13,5.036469773386959e-12
LINC01215,7.1426597,1.9052706,9.154222702458572e-13,5.610079230870947e-12
PAWR,7.1321588,1.8409743,9.880690461249308e-13,6.032616254156832e-12
LRP12,7.110121,2.086925,1.1594126203689816e-12,7.041398558466863e-12
THRB,7.1060915,3.1842823,1.1937520299174349e-12,7.238716988355862e-12
TTTY10,7.0622,2.487357,1.6388698513312559e-12,9.882713482542379e-12
MIR99AHG,7.0568857,1.9600956,1.7027538035851552e-12,1.0255305148831738e-11
POLD3,7.0181003,1.528424,2.249055214633167e-12,1.3438019065631088e-11
BCAT1,6.987567,1.7960758,2.79694427638851e-12,1.6640500334560767e-11
AVP,6.979769,3.6036422,2.956657440999316e-12,1.75693509886045e-11
SIGLEC14,6.919289,3.724201,4.539158732093502e-12,2.6609424226963945e-11
CRYGD,6.9065814,2.790366,4.964724428155391e-12,2.9008577966600387e-11
SERPINE2,6.8626337,2.0283408,6.760242085396071e-12,3.91605734538278e-11
STK33,6.8358774,1.9773858,8.150462672311219e-12,4.697739427740381e-11
IFIT1,6.791738,3.1721137,1.1079048819654494e-11,6.322392163983643e-11
STON2,6.7571087,1.5862193,1.4077236506149121e-11,7.975198724734395e-11
KIT,6.7545176,2.077309,1.4331133281872777e-11,8.111993522119945e-11
LIMCH1,6.6254616,3.0972564,3.461648356513595e-11,1.9000711091236476e-10
KHDRBS2,6.6251354,1.6932877,3.4693013342255355e-11,1.9032040512510591e-10
IL12A-AS1,6.614767,2.3975883,3.7213688211638195e-11,2.036915946644297e-10
CALCRL,6.5858154,1.7094455,4.5239623793386135e-11,2.4597081366740205e-10
SH3BGRL2,6.568819,2.3075328,5.071586880898512e-11,2.7467703317304754e-10
CCR1,6.5190716,2.083118,7.074386149919579e-11,3.778154699280194e-10
S100Z,6.490603,1.9994526,8.549344256961038e-11,4.5337010411982e-10
SLC45A3,6.484755,2.9736598,8.887610165861145e-11,4.706705161720458e-10
TRIM58,6.46426,1.6760751,1.0179574847359634e-10,5.379257915558556e-10
FBXW9,6.4406404,2.2153974,1.189705047791403e-10,6.256422567907061e-10
KLHL13,6.429919,1.8329985,1.2767203441397795e-10,6.688852394679305e-10
ZBTB8A,6.401077,1.6762083,1.5428482913612123e-10,8.031512467506305e-10
MYCT1,6.3989577,1.9840254,1.5644137567157323e-10,8.139443869027772e-10
TCEAL9,6.342638,1.8496374,2.2586355549249506e-10,1.1582017960893981e-09
LINC02082,6.334801,5.1177163,2.376471322517712e-10,1.2173505455242563e-09
KCNMB4,6.3100743,1.6075792,2.789011075755409e-10,1.4219741722350662e-09
FIRRE,6.2974753,2.1056483,3.0253225898331373e-10,1.5372503878954773e-09
STAP1,6.2649245,1.9817557,3.730056188345367e-10,1.8845788663450076e-09
MMRN1,6.1589093,1.8691816,7.324763052013565e-10,3.626795632636676e-09
SOX12,6.149717,2.067815,7.762141472549927e-10,3.83559556401154e-09
ZNF711,6.1441073,1.5848644,8.04145351709721e-10,3.97060717695075e-09
TMEM163,6.0992336,1.7904596,1.065782322089418e-09,5.2281846273867456e-09
SPOCK3,6.0868883,3.587407,1.1512621269677885e-09,5.6390231040064294e-09
INKA1,6.0556846,2.2797246,1.3982186999412122e-09,6.811138541311835e-09
MEST,6.0369277,1.6179183,1.5707609888551065e-09,7.613735702233521e-09
DOCK1,5.9716697,1.8333374,2.348377111903131e-09,1.1238210644588035e-08
WASF1,5.971069,1.6713557,2.3570456453253233e-09,1.1274179708561703e-08
LYPD6B,5.9419146,5.122135,2.8171256403204607e-09,1.3399493079676902e-08
CPED1,5.9385777,1.8837609,2.8750508727136527e-09,1.3661727896372209e-08
C1QTNF4,5.935158,2.948754,2.935632777589511e-09,1.3936065548731575e-08
HDC,5.907099,1.788007,3.4818500132622334e-09,1.6409643800461317e-08
ARMCX1,5.825229,2.0464475,5.7034338598786524e-09,2.644036810473951e-08
CMPK2,5.804708,1.7206447,6.447824358206932e-09,2.9729271216162406e-08
SERPING1,5.785497,1.9710314,7.229824500927246e-09,3.314742404736278e-08
CAVIN1,5.766761,1.732418,8.080952181332753e-09,3.6799644469238847e-08
LINC02223,5.7618318,3.3717008,8.320602138256065e-09,3.786454480032435e-08
MPL,5.7446055,2.9705174,9.213552833546016e-09,4.1733981908988066e-08
CDKN1C,5.724587,1.9328717,1.036856960490941e-08,4.673857867515949e-08
NFIX,5.7121105,1.9445115,1.1158371902853124e-08,5.01255788326515e-08
SYTL4,5.7055025,1.9290007,1.1600042078233849e-08,5.202604249068988e-08
POC1B-AS1,5.661279,1.5180783,1.5024853187708083e-08,6.660389537634457e-08
FHL2,5.6591563,1.6705987,1.5211874078333134e-08,6.740623912246892e-08
SORD,5.6387734,1.8317484,1.7126570972279276e-08,7.536153379481917e-08
ESR1,5.631451,2.4197774,1.78699659875283e-08,7.84914690109885e-08
NLGN1,5.5932527,2.879255,2.22854774671108e-08,9.699337701877761e-08
STARD4-AS1,5.5830607,1.6192049,2.3632191159007064e-08,1.0262643510862188e-07
ZBED5-AS1,5.567074,1.5975913,2.590526584001459e-08,1.1202524684141557e-07
FGF13,5.5644927,1.780076,2.6291594392444408e-08,1.1354533636533925e-07
BCAR3,5.556941,2.1819687,2.745435106713409e-08,1.183318814276828e-07
MAMDC2,5.550282,3.471079,2.852091690562526e-08,1.2284774422392143e-07
HSPG2,5.5299773,1.9727377,3.202720672396651e-08,1.372253954838136e-07
IGLL1,5.526004,1.6383736,3.276071198104513e-08,1.4024537563882982e-07
ABHD8,5.483303,1.5427594,4.1745733705628095e-08,1.7673745503066433e-07
MAMDC2-AS1,5.479898,3.9193716,4.2557163095222085e-08,1.800169838839831e-07
HOXA7,5.468207,2.376749,4.5461049081540035e-08,1.917615452527647e-07
RPS10-NUDT3,5.4539037,1.7991912,4.927594666671106e-08,2.0725816887870493e-07
BEST1,5.4384427,1.8013895,5.374827893894608e-08,2.2511693541894199e-07
C9orf43,5.4318466,2.63215,5.577388262981781e-08,2.3320156737185362e-07
SAMD13,5.4309483,2.475344,5.60553905004456e-08,2.3427848810609133e-07
POMK,5.4271765,1.5371026,5.725256345647371e-08,2.3907771270087017e-07
ARHGAP6,5.422049,2.0648808,5.8919780796057376e-08,2.456204240769601e-07
